,Depth comp [mcd],Age [ka BP],SS [µm] (Plus fine sand (mean)),63-10 µm sort silt [%] (Plus fine sand (mean)),SS [µm],63-10 µm sort silt [%],SS_dHolocene,SSFS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_ssfs_dhol_mccave,dU_ssfs_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_wu_SSFS,pct_dU_dhol_wu_SSFS,dU_dhol_culp
103,1.12,14.21,44.42,81.45,33.08,74.54,-1.253142857142862,-2.7959999999999923,-1.7042742857142925,-0.23809714285714367,-3.80255999999999,-0.5312399999999986,-0.9523885714285751,-3.64995090125328,-2.124959999999994,-5.921721450355796,-1.7669314285714353
104,1.13,14.32,35.71,72.03,30.9,68.27,-3.4331428571428617,-11.505999999999993,-4.669074285714292,-0.6522971428571438,-15.648159999999992,-2.1861399999999964,-2.6091885714285747,-9.999500690711196,-8.744559999999995,-24.36885801423245,-4.840731428571435
105,1.14,14.42,33.66,70.68,29.88,67.66,-4.453142857142861,-13.555999999999997,-6.0562742857142915,-0.8460971428571433,-18.436159999999997,-2.57564,-3.3843885714285746,-12.970390959173155,-10.302559999999998,-28.710606574042696,-6.278931428571434
106,1.15,14.53,44.36,81.5,32.89,74.56,-1.4431428571428597,-2.8559999999999945,-1.9626742857142894,-0.27419714285714347,-3.884159999999993,-0.5426399999999991,-1.0967885714285734,-4.203352029692266,-2.170559999999996,-6.048797017960004,-2.034831428571432
107,1.16,14.64,34.09,69.22,30.03,65.9,-4.303142857142859,-13.12599999999999,-5.852274285714289,-0.8175971428571431,-17.85135999999999,-2.4939399999999985,-3.270388571428573,-12.533495331458155,-9.975759999999992,-27.799898339545898,-6.067431428571431
108,1.17,14.74,36.74,73.88,30.66,69.32,-3.67314285714286,-10.475999999999992,-4.99547428571429,-0.6978971428571432,-14.24735999999999,-1.9904399999999995,-2.7915885714285738,-10.698533695055183,-7.961759999999994,-22.18739410369365,-5.1791314285714325
109,1.18,14.93,34.19,71.05,30.23,67.9,-4.10314285714286,-13.025999999999996,-5.58027428571429,-0.7795971428571429,-17.715359999999997,-2.4749399999999966,-3.1183885714285737,-11.950967827838165,-9.899759999999997,-27.588105726872243,-5.785431428571432
110,1.19,15.12,36.53,75.2,30.86,71.07,-3.473142857142861,-10.685999999999993,-4.723474285714291,-0.6598971428571438,-14.532959999999992,-2.030339999999999,-2.6395885714285745,-10.116006191435192,-8.121359999999994,-22.632158590308357,-4.897131428571433
111,1.2,15.31,33.52,70.28,29.93,67.38,-4.403142857142861,-13.69599999999999,-5.988274285714291,-0.8365971428571433,-18.626559999999987,-2.6022399999999983,-3.346388571428574,-12.824759083268155,-10.408959999999993,-29.007116231785822,-6.2084314285714335
112,1.21,15.5,36.39,75.89,31.51,72.38,-2.8231428571428587,-10.825999999999993,-3.8394742857142883,-0.5363971428571426,-14.723359999999992,-2.0569399999999973,-2.1455885714285725,-8.22279180467021,-8.227759999999995,-22.928668248051494,-3.9806314285714306
113,1.22,15.69,33.56,70.17,30.06,67.34,-4.273142857142862,-13.655999999999992,-5.811474285714292,-0.811897142857144,-18.57215999999999,-2.5946399999999983,-3.247588571428575,-12.446116205915164,-10.378559999999993,-28.92239918671635,-6.025131428571434
114,1.23,15.88,30.8,66.19,28.78,64.4,-5.553142857142859,-16.415999999999993,-7.552274285714289,-1.055097142857142,-22.325759999999992,-3.1190399999999983,-4.220388571428573,-16.174292229083107,-12.476159999999995,-34.76787529650965,-7.829931428571431
115,1.24,16.07,32.45,67.33,29.21,64.59,-5.123142857142859,-14.765999999999991,-6.96747428571429,-0.9733971428571424,-20.08175999999999,-2.805539999999997,-3.893588571428573,-14.921858096300122,-11.222159999999993,-31.27329718739409,-7.223631428571432
116,1.25,16.26,28.69,62.33,27.05,60.82,-7.28314285714286,-18.525999999999993,-9.90507428571429,-1.3837971428571425,-25.19535999999999,-3.5199399999999983,-5.535188571428574,-21.213155135396043,-14.079759999999995,-39.23669942392409,-10.269231428571432
117,1.26,16.44,30.48,64.21,27.88,61.91,-6.453142857142861,-16.735999999999994,-8.776274285714292,-1.2260971428571423,-22.760959999999994,-3.1798399999999987,-4.904388571428575,-18.795665995373078,-12.719359999999995,-35.44561165706539,-9.098931428571435
118,1.27,16.63,29.12,61.57,27.07,59.67,-7.26314285714286,-18.095999999999993,-9.87787428571429,-1.3799971428571443,-24.610559999999992,-3.438239999999997,-5.5199885714285735,-21.154902385034042,-13.752959999999995,-38.325991189427306,-10.241031428571432
119,1.28,16.82,33.97,74.54,30.65,72.07,-3.6831428571428617,-13.245999999999995,-5.009074285714292,-0.6997971428571432,-18.014559999999996,-2.5167399999999986,-2.799188571428575,-10.727660070236187,-10.066959999999996,-28.054049474754315,-5.193231428571435
120,1.29,17.01,32.33,67.97,29.28,65.41,-5.053142857142859,-14.885999999999996,-6.872274285714289,-0.9600971428571432,-20.244959999999995,-2.828339999999997,-3.840388571428573,-14.717973470033124,-11.313359999999998,-31.52744832260251,-7.124931428571431
121,1.3,17.2,30.99,65.87,28.4,63.61,-5.933142857142862,-16.225999999999996,-8.069074285714292,-1.1272971428571434,-22.067359999999997,-3.082939999999997,-4.509188571428575,-17.2810944859611,-12.331759999999997,-34.36546933242968,-8.365731428571435
122,1.31,17.39,34.46,72.51,30.2,69.23,-4.133142857142861,-12.755999999999993,-5.6210742857142915,-0.7852971428571429,-17.348159999999993,-2.4236399999999954,-3.1411885714285743,-12.038346953381167,-9.694559999999996,-27.01626567265333,-5.8277314285714334
123,1.32,17.48,31.95,64.84,28.67,61.99,-5.663142857142859,-15.265999999999995,-7.701874285714288,-1.075997142857144,-20.761759999999995,-2.900539999999996,-4.303988571428572,-16.4946823560741,-11.602159999999996,-32.332260250762445,-7.98503142857143
124,1.33,17.52,29.48,63.15,27.45,61.3,-6.883142857142861,-17.735999999999994,-9.361074285714292,-1.3077971428571438,-24.120959999999993,-3.3698399999999964,-5.231188571428574,-20.04810012815606,-13.479359999999994,-37.56353778380209,-9.705231428571434
125,1.34,17.56,33.74,69.57,29.56,66.19,-4.773142857142862,-13.475999999999992,-6.491474285714292,-0.9068971428571428,-18.32735999999999,-2.5604399999999963,-3.627588571428575,-13.902434964965144,-10.241759999999994,-28.541172483903747,-6.730131428571434
126,1.35,17.6,31.56,66.9,28.86,64.58,-5.473142857142861,-15.655999999999995,-7.4434742857142915,-1.0398971428571429,-21.292159999999996,-2.9746399999999973,-4.159588571428574,-15.941281227635113,-11.898559999999996,-33.158251440189765,-7.717131428571434
127,1.36,17.64,28.44,59.33,26.93,57.9,-7.403142857142861,-18.775999999999993,-10.068274285714292,-1.4065971428571427,-25.535359999999994,-3.567439999999994,-5.626388571428574,-21.56267163756804,-14.269759999999994,-39.76618095560826,-10.438431428571432
128,1.37,17.68,28.36,61.08,26.95,59.76,-7.383142857142861,-18.855999999999995,-10.041074285714291,-1.4027971428571426,-25.644159999999996,-3.582639999999998,-5.611188571428574,-21.50441888720604,-14.330559999999997,-39.935615045747205,-10.410231428571434
129,1.38,17.72,31.09,65.09,28.22,62.59,-6.113142857142861,-16.125999999999994,-8.313874285714292,-1.1614971428571437,-21.931359999999994,-3.0639399999999988,-4.645988571428575,-17.80536923921909,-12.255759999999995,-34.15367671975601,-8.619531428571435
130,1.39,17.76,29.99,64.05,28.03,62.27,-6.303142857142859,-17.225999999999996,-8.57227428571429,-1.197597142857143,-23.427359999999997,-3.2729399999999984,-4.790388571428573,-18.358770367658078,-13.091759999999997,-36.48339545916638,-8.88743142857143
131,1.4,17.8,34.34,69.76,30.05,66.28,-4.28314285714286,-12.87599999999999,-5.825074285714289,-0.8137971428571431,-17.51135999999999,-2.4464399999999955,-3.2551885714285733,-12.475242581096156,-9.785759999999993,-27.270416807861725,-6.039231428571432
132,1.41,17.84,34.96,70.78,30.17,66.97,-4.163142857142859,-12.255999999999993,-5.661874285714288,-0.790997142857143,-16.668159999999993,-2.3286399999999965,-3.1639885714285727,-12.12572607892416,-9.314559999999995,-25.957302609284977,-5.87003142857143
133,1.42,17.88,35.47,74.82,30.75,71.35,-3.5831428571428603,-11.745999999999995,-4.87307428571429,-0.6807971428571431,-15.974559999999995,-2.2317399999999967,-2.7231885714285737,-10.436396318426185,-8.926959999999996,-24.877160284649264,-5.0522314285714325
134,1.43,17.92,34.92,71.58,30.11,67.83,-4.223142857142861,-12.295999999999992,-5.743474285714291,-0.802397142857143,-16.72255999999999,-2.3362399999999965,-3.2095885714285743,-12.300484330010162,-9.344959999999995,-26.042019654354448,-5.9546314285714335
135,1.44,17.96,35.6,75.17,31.13,71.91,-3.2031428571428613,-11.615999999999993,-4.356274285714291,-0.6085971428571435,-15.797759999999991,-2.2070399999999974,-2.4343885714285745,-9.329594061548201,-8.828159999999995,-24.60182988817349,-4.516431428571434
136,1.45,18.0,31.64,67.33,28.94,65.03,-5.393142857142859,-15.575999999999993,-7.334674285714288,-1.0246971428571436,-21.183359999999993,-2.959439999999997,-4.098788571428573,-15.708270226187112,-11.837759999999996,-32.98881735005082,-7.604331428571431
137,1.46,18.04,33.92,69.97,29.56,66.46,-4.773142857142862,-13.295999999999992,-6.491474285714292,-0.9068971428571428,-18.08255999999999,-2.526239999999998,-3.627588571428575,-13.902434964965144,-10.104959999999995,-28.159945781091146,-6.730131428571434
138,1.47,18.08,35.96,73.56,30.42,69.4,-3.9131428571428586,-11.255999999999993,-5.321874285714288,-0.7434971428571426,-15.308159999999992,-2.138639999999997,-2.9739885714285728,-11.397566699399169,-8.554559999999995,-23.839376482548282,-5.51753142857143
139,1.48,18.12,32.29,66.73,28.99,63.93,-5.343142857142862,-14.925999999999995,-7.266674285714292,-1.0151971428571445,-20.299359999999993,-2.835940000000001,-4.060788571428575,-15.562638350282123,-11.343759999999996,-31.612165367671967,-7.5338314285714345
140,1.49,18.16,30.69,67.74,28.59,65.91,-5.74314285714286,-16.525999999999993,-7.810674285714291,-1.0911971428571432,-22.47535999999999,-3.1399399999999993,-4.364788571428574,-16.727693357522103,-12.559759999999995,-35.00084717045069,-8.097831428571432
141,1.5,18.21,33.21,71.29,29.7,68.52,-4.633142857142861,-14.005999999999993,-6.301074285714291,-0.8802971428571436,-19.048159999999992,-2.661139999999996,-3.521188571428574,-13.494665712431148,-10.644559999999995,-29.663673331074204,-6.5327314285714335
142,1.51,18.25,36.79,77.08,31.4,73.35,-2.9331428571428617,-10.425999999999995,-3.9890742857142922,-0.5572971428571436,-14.179359999999994,-1.9809399999999986,-2.229188571428575,-8.543181931661215,-7.923759999999996,-22.08149779735682,-4.135731428571435
143,1.52,18.29,31.82,67.59,29.0,65.2,-5.33314285714286,-15.395999999999994,-7.25307428571429,-1.0132971428571436,-20.938559999999992,-2.9252399999999987,-4.053188571428574,-15.533511975101119,-11.700959999999995,-32.60759064723822,-7.519731428571433
144,1.53,18.33,31.52,65.82,28.64,63.33,-5.69314285714286,-15.695999999999994,-7.74267428571429,-1.081697142857144,-21.346559999999993,-2.9822399999999973,-4.326788571428573,-16.582061481617103,-11.928959999999996,-33.242968485259226,-8.027331428571431
145,1.54,18.37,32.13,66.31,27.86,62.74,-6.473142857142861,-15.085999999999991,-8.803474285714291,-1.2298971428571441,-20.51695999999999,-2.8663399999999974,-4.919588571428575,-18.853918745735076,-11.465359999999993,-31.951033547949837,-9.127131428571433
146,1.55,18.41,34.83,73.07,29.72,69.22,-4.613142857142861,-12.385999999999996,-6.273874285714292,-0.8764971428571426,-16.844959999999997,-2.3533399999999958,-3.5059885714285746,-13.43641296206915,-9.413359999999997,-26.232633005760757,-6.504531428571434
147,1.56,18.45,31.9,68.56,28.64,65.87,-5.69314285714286,-15.315999999999995,-7.74267428571429,-1.081697142857144,-20.829759999999997,-2.910039999999995,-4.326788571428573,-16.582061481617103,-11.640159999999996,-32.43815655709928,-8.027331428571431
148,1.57,18.49,32.86,67.63,28.89,64.33,-5.44314285714286,-14.355999999999995,-7.40267428571429,-1.0341971428571428,-19.524159999999995,-2.7276399999999974,-4.136788571428573,-15.85390210209211,-10.910559999999997,-30.404947475432053,-7.674831428571432
149,1.58,18.53,30.49,67.5,27.14,64.73,-7.19314285714286,-16.725999999999996,-9.78267428571429,-1.3666971428571433,-22.747359999999997,-3.177939999999996,-5.466788571428573,-20.951017758767044,-12.711759999999996,-35.42443239579803,-10.142331428571431
150,1.59,18.57,29.3,63.21,27.32,61.41,-7.01314285714286,-17.915999999999993,-9.53787428571429,-1.332497142857143,-24.36575999999999,-3.4040399999999984,-5.329988571428574,-20.426743005509053,-13.616159999999995,-37.9447644866147,-9.888531428571431
151,1.6,18.61,30.98,67.47,28.36,65.24,-5.973142857142861,-16.235999999999994,-8.123474285714291,-1.1348971428571435,-22.080959999999994,-3.0848399999999963,-4.539588571428574,-17.397599986685094,-12.339359999999996,-34.386648593697046,-8.422131428571433
152,1.61,18.65,28.9,63.14,27.15,61.55,-7.183142857142862,-18.315999999999995,-9.769074285714293,-1.3647971428571424,-24.909759999999995,-3.480039999999999,-5.459188571428575,-20.92189138358605,-13.920159999999997,-38.791934937309385,-10.128231428571434
153,1.62,18.69,29.59,63.53,27.7,61.8,-6.633142857142861,-17.625999999999994,-9.021074285714292,-1.2602971428571426,-23.971359999999994,-3.348939999999999,-5.041188571428575,-19.31994074863107,-13.395759999999996,-37.33056590986106,-9.352731428571433
154,1.63,18.73,30.53,65.88,28.34,63.94,-5.99314285714286,-16.685999999999993,-8.15067428571429,-1.1386971428571435,-22.692959999999992,-3.170339999999996,-4.554788571428574,-17.455852737047096,-12.681359999999994,-35.339715350728554,-8.450331428571433
155,1.64,18.77,27.64,59.72,26.6,58.74,-7.733142857142859,-19.575999999999993,-10.517074285714289,-1.4692971428571422,-26.623359999999995,-3.719439999999995,-5.877188571428573,-22.523842018541025,-14.877759999999995,-41.46052185699762,-10.90373142857143
156,1.65,18.81,31.5,66.81,28.67,64.38,-5.663142857142859,-15.715999999999994,-7.701874285714288,-1.075997142857144,-21.373759999999994,-2.986039999999999,-4.303988571428572,-16.4946823560741,-11.944159999999995,-33.28532700779396,-7.98503142857143
157,1.66,18.85,30.59,64.99,28.04,62.75,-6.293142857142861,-16.625999999999994,-8.558674285714291,-1.195697142857144,-22.611359999999994,-3.1589399999999976,-4.782788571428575,-18.329643992477084,-12.635759999999996,-35.21263978312436,-8.873331428571433
158,1.67,18.89,27.05,57.97,25.84,56.81,-8.49314285714286,-20.165999999999993,-11.55067428571429,-1.6136971428571432,-27.425759999999993,-3.831539999999997,-6.454788571428574,-24.737446532297,-15.326159999999994,-42.710098271772274,-11.975331428571433
159,1.68,18.93,32.09,65.03,28.28,61.77,-6.053142857142859,-15.12599999999999,-8.23227428571429,-1.1500971428571418,-20.571359999999988,-2.8739399999999975,-4.600388571428573,-17.630610988133085,-11.495759999999994,-32.0357505930193,-8.534931428571431
160,1.69,18.97,28.5,59.79,26.85,58.24,-7.483142857142859,-18.715999999999994,-10.177074285714289,-1.4217971428571428,-25.453759999999992,-3.5560399999999994,-5.687188571428573,-21.795682639016032,-14.224159999999996,-39.63910538800406,-10.55123142857143
161,1.7,19.01,28.87,60.65,27.06,58.96,-7.273142857142862,-18.345999999999993,-9.891474285714292,-1.3818971428571434,-24.950559999999992,-3.4857399999999963,-5.527588571428575,-21.18402876021505,-13.942959999999994,-38.855472721111475,-10.255131428571435
162,1.71,19.06,26.21,58.09,25.6,57.5,-8.733142857142859,-21.005999999999993,-11.877074285714288,-1.6592971428571435,-28.568159999999992,-3.9911400000000015,-6.637188571428573,-25.43647953664098,-15.964559999999995,-44.4891562182311,-12.31373142857143
163,1.72,19.1,26.54,61.19,25.11,59.86,-9.22314285714286,-20.675999999999995,-12.543474285714291,-1.7523971428571432,-28.119359999999993,-3.928440000000002,-7.009588571428575,-26.863671920509972,-15.713759999999997,-43.790240596408,-13.004631428571432
164,1.73,19.14,29.57,63.47,27.51,61.6,-6.823142857142859,-17.645999999999994,-9.279474285714288,-1.2963971428571437,-23.998559999999994,-3.352739999999997,-5.185588571428573,-19.873341877070057,-13.410959999999996,-37.37292443239579,-9.62063142857143
165,1.74,19.18,32.16,66.82,28.86,64.01,-5.473142857142861,-15.055999999999997,-7.4434742857142915,-1.0398971428571429,-20.476159999999997,-2.86064,-4.159588571428574,-15.941281227635113,-11.442559999999999,-31.88749576414775,-7.717131428571434
166,1.75,19.22,27.38,59.76,26.23,58.68,-8.10314285714286,-19.835999999999995,-11.02027428571429,-1.5395971428571436,-26.976959999999995,-3.7688399999999973,-6.158388571428573,-23.601517900238008,-15.075359999999996,-42.01118264994916,-11.425431428571432
167,1.76,19.26,29.08,63.35,27.35,61.77,-6.983142857142859,-18.135999999999996,-9.49707428571429,-1.3267971428571421,-24.664959999999997,-3.445839999999997,-5.307188571428573,-20.33936387996605,-13.783359999999997,-38.410708234496774,-9.84623142857143
168,1.77,19.3,29.82,64.27,27.66,62.32,-6.67314285714286,-17.395999999999994,-9.075474285714291,-1.2678971428571426,-23.658559999999994,-3.3052399999999977,-5.071588571428574,-19.436446249355065,-13.220959999999994,-36.843442900711615,-9.409131428571433
169,1.78,19.34,28.83,63.41,27.36,62.08,-6.973142857142861,-18.385999999999996,-9.48347428571429,-1.3248971428571448,-25.004959999999997,-3.4933399999999963,-5.299588571428575,-20.310237504785057,-13.973359999999996,-38.94018976618095,-9.832131428571433
170,1.79,19.38,30.54,66.21,27.79,63.84,-6.543142857142861,-16.675999999999995,-8.898674285714291,-1.2431971428571433,-22.679359999999996,-3.168439999999997,-4.972788571428574,-19.057803372002073,-12.673759999999996,-35.3185360894612,-9.225831428571434
171,1.8,19.42,28.04,62.23,26.79,61.08,-7.543142857142861,-19.175999999999995,-10.258674285714292,-1.4331971428571428,-26.079359999999994,-3.6434399999999982,-5.732788571428575,-21.970440890102036,-14.573759999999996,-40.61335140630295,-10.635831428571434
172,1.81,19.46,32.61,67.9,29.04,64.92,-5.293142857142861,-14.605999999999995,-7.198674285714292,-1.0056971428571426,-19.864159999999995,-2.775139999999997,-4.022788571428575,-15.417006474377123,-11.100559999999996,-30.934429007116226,-7.463331428571434
173,1.82,19.5,29.75,65.97,27.87,64.31,-6.463142857142859,-17.465999999999994,-8.789874285714289,-1.2279971428571432,-23.753759999999993,-3.3185399999999987,-4.911988571428573,-18.82479237055407,-13.274159999999995,-36.99169772958319,-9.11303142857143
174,1.83,19.54,29.23,63.39,27.39,61.72,-6.94314285714286,-17.985999999999994,-9.44267428571429,-1.3191971428571438,-24.460959999999993,-3.4173399999999994,-5.276788571428574,-20.222858379242055,-13.669359999999996,-38.09301931548627,-9.789831428571432
175,1.84,19.58,29.97,67.31,27.87,65.49,-6.463142857142859,-17.245999999999995,-8.789874285714289,-1.2279971428571432,-23.454559999999994,-3.27674,-4.911988571428573,-18.82479237055407,-13.106959999999997,-36.525753981701115,-9.11303142857143
176,1.85,19.62,28.76,63.11,27.16,61.65,-7.17314285714286,-18.455999999999992,-9.75547428571429,-1.3628971428571433,-25.100159999999992,-3.5066399999999973,-5.451588571428574,-20.89276500840505,-14.026559999999995,-39.08844459505252,-10.114131428571433
177,1.86,19.66,27.25,61.11,26.33,60.25,-8.003142857142862,-19.965999999999994,-10.884274285714293,-1.5205971428571434,-27.153759999999995,-3.7935399999999966,-6.0823885714285755,-23.310254148428022,-15.174159999999995,-42.286513046424936,-11.284431428571434
