,Sample ID,Depth (m),APcomp Depth (m),Cwu d18O (VPDB),Cwu d13C (VPDB),n specimens G. trunc,Gtrunc d18O (VDPB),Gtrunc d13C (VPDB),sample weight (g),IRD #/g,IRD MAR ,SS mean,SS Std,LR04_age,SS_unitv,SS_dHolocene,SS_offset,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_culp
1687,"361-U1475E-4H-6, 100-102",35.701,36.856,3.309,0.571,2.0,,,0.0,0.0,0.0,23.68,0.014142136,1312.3090909090909,0.08149881927887996,0.1670866666666626,21.68,0.2105291999999949,0.03007559999999926,0.7766807966811682,0.21888353333332802
1688,"361-U1475E-4H-6, 104-106",35.741,36.896,3.1,0.463,1.0,,,5.521525321,5.521525321,9.146086146,23.52,0.113137085,1314.6727272727271,-0.005200245762097603,0.007086666666662467,21.52,0.008929199999994707,0.0012755999999992437,0.03294145500824372,0.009283533333327832
1689,"361-U1475E-4H-6, 108-110",35.781,36.936,3.114,0.195,1.0,,,0.0,0.0,0.0,23.8,0.056568542,1317.0363636363634,0.14652311805961363,0.2870866666666636,21.8,0.36172919999999614,0.05167559999999943,1.3344853029358656,0.37608353333332933
1690,"361-U1475E-4H-6, 112-114",35.821,36.976,3.264,0.474,1.0,,,3.218992053,3.218992053,5.370258564,22.905,0.035355339,1319.3999999999999,-0.338449777013354,-0.607913333333336,20.905,-0.7659708000000033,-0.10942440000000053,-2.8258066395470496,-0.7963664666666701
1691,"361-U1475E-4H-6, 116-118",35.861,37.016,3.247,0.187,0.0,,,0.0,0.0,0.0,25.245,0.106066017,1321.7636363636361,0.9295240492109417,1.7320866666666639,23.245,2.1824291999999965,0.3117755999999994,8.051381232419459,2.26903353333333
1692,"361-U1475E-4H-6, 120-122",35.901,37.056,3.433,0.39,2.0,,,5.945192754,5.945192754,13.97123746,24.995,0.007071068,1323.2193548387095,0.7940567600844144,1.4820866666666639,22.995,1.8674291999999966,0.26677559999999945,6.889288511055517,1.9415335333333297
1693,"361-U1475E-4H-6, 124-126",35.941,37.096,3.664,0.104,1.0,,,8.981321658,8.981321658,22.40215839,23.98,0.014142136,1324.5741935483868,0.24405956623071312,0.4670866666666633,21.98,0.5885291999999958,0.08407559999999936,2.1711920623179037,0.611883533333329
1694,"361-U1475E-4H-6, 128-130",35.981,37.136,3.812,0.075,0.0,,,17.39366762,17.39366762,46.03676424,24.75,0.028284271,1325.9290322580646,0.661298816740417,1.237086666666663,22.75,1.5587291999999953,0.2226755999999992,5.750437644118847,1.6205835333333285
1695,"361-U1475C-4H-5, 54-56",36.021,37.176,3.412,0.388,0.0,,,13.20567844,13.20567844,37.17451853,25.78,0.098994949,1327.283870967742,1.2194240479417102,2.267086666666664,23.78,2.8565291999999967,0.4080755999999992,10.5382596561383,2.96988353333333
1696,"361-U1475C-4H-5, 58-60",36.061,37.216,3.781,-0.159,1.0,,,7.424306871,7.424306871,21.30515265,27.56,0.183847763,1328.6387096774192,2.1839511465225834,4.047086666666662,25.56,5.0993291999999935,0.7284755999999994,18.812359832249566,5.3016835333333265
1697,"361-U1475C-4H-5, 62-64",36.101,37.256,3.58,-0.534,2.0,,,28.4602557,28.4602557,81.53469428,24.775,2.057680733,1329.9935483870968,0.674845545653069,1.2620866666666615,22.775,1.5902291999999936,0.22717559999999892,5.8666469162552355,1.6533335333333266
1698,"361-U1475C-4H-5, 66-68",36.141,37.296,3.847,-0.088,1.0,,,31.63498099,31.63498099,86.27735861,24.485,0.06363961,1331.348387096774,0.5177034902662978,0.9720866666666623,22.485,1.2248291999999945,0.17497559999999912,4.518619359473065,1.2734335333333278
1699,"361-U1475C-4H-5, 70-72",36.181,37.336,3.799,-0.199,1.0,,,11.52841574,11.52841574,31.79070534,25.555,0.049497475,1332.7032258064514,1.097503487727835,2.0420866666666626,23.555,2.573029199999995,0.36757559999999945,9.492376206910743,2.675133533333328
1700,"361-U1475C-4H-5, 74-76",36.221,37.376,3.829,-0.172,5.0,,,10.8085286,10.8085286,29.11374613,24.65,0.028284271,1334.058064516129,0.6071119010898054,1.1370866666666615,22.65,1.4327291999999934,0.20467559999999918,5.2856005555732635,1.4895835333333265
1701,"361-U1475C-4H-5, 78-80",36.261,37.416,3.49,0.118,10.0,,,1.771283073,1.771283073,4.81570543,23.415,0.120208153,1335.4129032258063,-0.062096507195239306,-0.09791333333333796,21.415,-0.12337080000000583,-0.017624400000000817,-0.45513748796461445,-0.12826646666667274
1702,"361-U1475C-4H-5, 82-84",36.301,37.456,3.502,-0.312,3.0,,,17.88994489,17.88994489,50.44021493,28.11,0.335111922,1336.7677419354839,2.481979182600944,4.597086666666662,26.11,5.792329199999995,0.8274755999999988,21.368963819250244,6.022183533333328
1703,"361-U1475C-4H-5, 86-88",36.341,37.496,3.74,-0.552,8.0,,,6.317010277,6.317010277,17.51719833,24.28,0.098994949,1338.1225806451614,0.4066203131825463,0.767086666666664,22.28,0.9665291999999966,0.13807559999999952,3.565703327954639,1.00488353333333
1704,"361-U1475C-4H-5, 90-92",36.381,37.536,3.235,0.564,15.0,,,2.484857897,2.484857897,6.547361901,22.545,0.134350288,1339.4774193548387,-0.533522673355553,-0.9679133333333354,20.545,-1.2195708000000025,-0.1742244000000004,-4.499220158311125,-1.2679664666666695
1705,"361-U1475C-4H-5, 94-96",36.421,37.576,2.598,0.305,15.0,,,7.55563426,7.55563426,19.96999272,22.005,0.06363961,1340.832258064516,-0.8261320178688535,-1.507913333333338,20.005,-1.899970800000006,-0.2714244000000008,-7.009340436457255,-1.975366466666673
1706,"361-U1475C-4H-5, 98-100",36.461,37.616,2.917,0.429,15.0,,,5.036594003,5.036594003,13.38167178,22.885,0.190918831,1342.1870967741936,-0.34928716014347594,-0.6279133333333355,20.885,-0.7911708000000028,-0.11302440000000036,-2.9187740572561633,-0.8225664666666695
1707,"361-U1475C-4H-5, 102-104",36.501,37.656,2.981,0.409,15.0,,,3.40163172,3.40163172,9.213865871,23.18,0.0,1343.541935483871,-0.1894357589741747,-0.3329133333333374,21.18,-0.41947080000000514,-0.05992440000000071,-1.5475046460467188,-0.436116466666672
1708,"361-U1475C-4H-5, 106-108",36.541,37.696,3.065,0.71,15.0,,,2.494640421,2.494640421,6.734134716,24.17,0.084852814,1344.8967741935483,0.3470147059668746,0.6570866666666646,22.17,0.8279291999999974,0.11827559999999959,3.0543825305545065,0.8607835333333307
1709,"361-U1475C-4H-5, 110-112",36.581,37.736,3.018,0.418,15.0,,,1.776815336,1.776815336,4.70631,25.545,0.021213203,1346.2516129032258,1.0920847961627749,2.0320866666666646,23.545,2.5604291999999975,0.3657755999999992,9.445892498056194,2.662033533333331
1710,"361-U1475C-4H-5, 114-116",36.621,37.776,2.711,0.771,15.0,,,0.0,0.0,0.0,24.155,0.106066017,1347.6064516129034,0.3388866686192826,0.642086666666664,22.155,0.8090291999999967,0.11557559999999945,2.9846569672726675,0.84113353333333
1711,"361-U1475C-4H-5, 118-120",36.661,37.816,2.926,0.484,15.0,,,3.267723571,3.267723571,8.7590349,23.695,0.049497475,1348.9612903225807,0.0896268566264719,0.18208666666666318,21.695,0.22942919999999561,0.03277559999999935,0.8464063599630074,0.23853353333332877
1712,"361-U1475C-4H-5, 122-124",36.701,37.856,2.725,0.493,15.0,,,0.0,0.0,0.0,24.32,0.028284271,1350.3161290322582,0.4282950794427902,0.8070866666666632,22.32,1.0169291999999956,0.14527559999999928,3.751638163372866,1.0572835333333288
1713,"361-U1475C-4H-5, 126-128",36.741,37.896,3.326,-0.092,15.0,,,,,0.0,24.49,0.098994949,1351.6709677419356,0.5204128360488278,0.9770866666666613,22.49,1.2311291999999934,0.1758755999999988,4.541861213900339,1.2799835333333265
1714,"361-U1475C-4H-5, 130-132",36.781,37.936,2.868,0.337,13.0,,,5.236244631,5.236244631,13.88241305,24.0,0.070710678,1353.0258064516129,0.25489694936083507,0.4870866666666629,22.0,0.6137291999999952,0.0876755999999993,2.2641594800270166,0.6380835333333285
1715,"361-U1475C-4H-5, 134-136",36.821,37.976,3.055,0.477,15.0,,,0.0,0.0,0.0,23.365,0.091923882,1354.3806451612904,-0.08918996502054516,-0.14791333333333867,21.365,-0.18637080000000672,-0.026624400000000964,-0.6875560322374065,-0.19376646666667366
1716,"361-U1475C-4H-5, 138-140",36.861,38.016,2.843,0.577,7.0,,,2.752569782,2.752569782,7.242020352,22.48,0.327414111,1355.7354838709678,-0.5687441685284508,-1.0329133333333367,20.48,-1.3014708000000041,-0.18592440000000066,-4.8013642658657565,-1.353116466666671
1717,"361-U1475C-4H-5, 142-144",36.901,38.056,2.881,0.46,13.0,,,1.828675924,1.828675924,4.589483543,22.645,0.049497475,1357.090322580645,-0.47933575770494324,-0.8679133333333375,20.645,-1.0935708000000053,-0.15622440000000082,-4.034383069765559,-1.1369664666666721
1718,"361-U1475C-4H-5, 146-148",36.941,38.096,3.212,0.347,11.0,,,0.0,0.0,0.0,21.61,0.155563492,1358.4451612903224,-1.0401703346887665,-1.9029133333333377,19.61,-2.3976708000000055,-0.34252440000000073,-8.845446936212285,-2.4928164666666723
1719,"361-U1475C-4H-6, 0-2",36.981,38.136,2.773,0.584,15.0,,,0.0,0.0,0.0,22.93,0.113137085,1359.8000000000002,-0.32490304810070203,-0.5829133333333374,20.93,-0.7344708000000051,-0.1049244000000007,-2.709597367410662,-0.763616466666672
1720,"361-U1475C-4H-6, 4-6",37.021,38.176,3.241,0.405,15.0,,,0.0,0.0,0.0,22.105,0.16263456,1361.1548387096775,-0.7719451022182418,-1.4079133333333367,20.105,-1.7739708000000043,-0.25342440000000055,-6.544503347911672,-1.844366466666671
1721,"361-U1475C-4H-6, 8-10",37.061,38.216,2.964,0.305,15.0,,,0.0,0.0,0.0,22.23,0.098994949,1362.5096774193548,-0.7042114576549782,-1.2829133333333367,20.23,-1.6164708000000043,-0.23092440000000036,-5.9634569872297005,-1.6806164666666712
1722,"361-U1475C-4H-6, 12-14",37.101,38.256,3.358,0.243,8.0,,,0.0,0.0,0.0,22.295,0.190918831,1363.8645161290324,-0.6689899624820803,-1.2179133333333354,20.295,-1.5345708000000027,-0.21922440000000032,-5.661312879675069,-1.5954664666666694
1723,"361-U1475C-4H-6, 16-18",37.141,38.296,3.542,0.255,8.0,,,0.0,0.0,0.0,21.27,0.127279221,1365.7142857142858,-1.2244058479008435,-2.2429133333333375,19.27,-2.8260708000000054,-0.40372440000000065,-10.425893037267247,-2.938216466666672
1724,"361-U1475C-4H-6, 20-22",37.181,38.336,3.603,0.417,1.0,,,0.0,0.0,0.0,22.57,0.028284271,1367.6190476190477,-0.5199759444429011,-0.9429133333333368,20.57,-1.1880708000000044,-0.16972440000000044,-4.3830108861747386,-1.2352164666666714
1725,"361-U1475C-4H-6, 24-26",37.221,38.376,3.686,0.298,3.0,,,0.0,0.0,0.0,22.245,0.091923882,1369.5238095238094,-0.6960834203073862,-1.2679133333333361,20.245,-1.5975708000000035,-0.22822440000000044,-5.893731423947861,-1.6609664666666704
1726,"361-U1475C-4H-6, 28-30",37.261,38.416,3.538,0.267,,,,0.0,0.0,0.0,22.755,0.176776695,1371.4285714285713,-0.41973015048927154,-0.7579133333333381,20.755,-0.954970800000006,-0.1364244000000009,-3.5230622723654257,-0.992866466666673
1727,"361-U1475C-4H-6, 32-34",37.301,38.456,,,0.0,,,5.840215358,5.840215358,11.38695609,22.84,0.147309199,1373.3333333333335,-0.3736712721862518,-0.6729133333333372,20.84,-0.8478708000000049,-0.12112440000000069,-3.1279507471016808,-0.8815164666666718
1728,"361-U1475C-4H-6, 36-38",37.341,38.496,3.74,0.076,2.0,,,8.761522315,8.761522315,17.19402163,25.26,0.295465734,1375.2380952380954,0.9376520865585336,1.7470866666666645,23.26,2.2013291999999973,0.3144755999999993,8.1211067957013,2.2886835333333306
1729,"361-U1475C-4H-6, 40-42",37.381,38.536,3.862,0.049,2.0,,,0.0,0.0,0.0,24.54,0.183847763,1377.1428571428573,0.5475062938741336,1.027086666666662,22.54,1.2941291999999942,0.18487559999999914,4.774279758173131,1.3454835333333273
1730,"361-U1475C-4H-6, 44-46",37.421,38.576,3.866,0.026,0.0,,,5.679045211,5.679045211,10.91083616,26.62,0.098994949,1379.047619047619,1.674594139406842,3.107086666666664,24.62,3.9149291999999964,0.559275599999999,14.44289119992115,4.07028353333333
1731,"361-U1475C-4H-6, 48-50",37.461,38.616,3.869,-0.101,2.0,,,5.597586041,5.597586041,9.983384747,24.82,0.169705627,1380.952380952381,0.6992296576958449,1.3070866666666632,22.82,1.6469291999999955,0.23527559999999936,6.0758236061007524,1.7122835333333288
1732,"361-U1475C-4H-6, 52-54",37.501,38.656,3.794,-0.202,1.0,,,13.32667,13.32667,25.32925284,24.3,0.127279221,1382.857142857143,0.41745769631266827,0.7870866666666636,22.3,0.9917291999999962,0.14167559999999924,3.658670745663753,1.0310835333333295
1733,"361-U1475C-4H-6, 56-58",37.541,38.696,3.765,0.155,1.0,,,7.151337384,7.151337384,13.76541384,25.13,0.056568542,1384.7619047619046,0.867209096212738,1.617086666666662,23.13,2.037529199999994,0.2910755999999992,7.516818580592037,2.118383533333327
1734,"361-U1475C-4H-6, 60-62",37.581,38.736,3.532,0.365,2.0,,,8.161530287,8.161530287,16.02820122,24.19,0.113137085,1386.6666666666665,0.35785208909699656,0.6770866666666642,22.19,0.8531291999999968,0.12187559999999953,3.14734994826362,0.8869835333333301
1735,"361-U1475C-4H-6, 64-66",37.621,38.776,2.708,0.166,2.0,,,18.19511006,18.19511006,35.67393138,24.775,0.021213203,1388.5714285714287,0.674845545653069,1.2620866666666615,22.775,1.5902291999999936,0.22717559999999892,5.8666469162552355,1.6533335333333266
1736,"361-U1475C-4H-6, 68-70",37.661,38.816,3.196,0.866,1.0,,,0.0,0.0,0.0,23.09,0.056568542,1390.4761904761906,-0.23820398305972446,-0.42291333333333725,21.09,-0.532870800000005,-0.07612440000000065,-1.9658580257377378,-0.5540164666666718
1737,"361-U1475C-4H-6, 72-74",37.701,38.856,3.279,0.607,1.0,,,0.0,0.0,0.0,24.33,0.169705627,1392.3809523809525,0.43371377100785025,0.8170866666666612,22.33,1.0295291999999931,0.14707559999999886,3.798121872227415,1.0703835333333263
1738,"361-U1475C-4H-6, 76-78",37.741,38.896,3.249,0.619,0.0,,,2.595717067,2.595717067,4.890148701,25.25,0.070710678,1394.2857142857142,0.9322333949934717,1.737086666666663,23.25,2.188729199999995,0.3126755999999995,8.074623086846735,2.2755835333333283
1739,"361-U1475C-4H-6, 80-82",37.781,38.936,3.144,0.631,2.0,,,2.645721372,2.645721372,4.938418677,23.92,0.141421356,1396.1904761904761,0.21154741684034728,0.4070866666666646,21.92,0.5129291999999974,0.07327559999999955,1.8922898091905633,0.5332835333333307
1740,"361-U1475C-4H-6, 84-86",37.821,38.976,3.057,0.646,3.0,,,0.0,0.0,0.0,23.895,0.049497475,1398.095238095238,0.19800068792769338,0.38208666666666247,21.895,0.48142919999999473,0.06877559999999922,1.7760805370541588,0.5005335333333278
1741,"361-U1475C-4H-6, 88-90",37.861,39.016,3.104,0.573,0.0,,,0.0,0.0,0.0,24.045,0.035355339,1399.9999999999998,0.2792810614036109,0.5320866666666646,22.045,0.6704291999999974,0.09577559999999963,2.473336169872535,0.6970335333333306
1742,"361-U1475C-4H-6, 92-94",37.901,39.056,3.189,0.401,1.0,,,2.672791815,2.672791815,4.984445556,25.74,0.084852814,1401.9047619047617,1.1977492816814643,2.2270866666666613,23.74,2.8061291999999933,0.40087559999999867,10.352324820720057,2.9174835333333267
1743,"361-U1475C-4H-6, 96-98",37.941,39.096,3.137,0.472,3.0,,,2.625102543,2.625102543,4.8489136,25.555,0.134350288,1403.8095238095236,1.097503487727835,2.0420866666666626,23.555,2.573029199999995,0.36757559999999945,9.492376206910743,2.675133533333328
1744,"361-U1475C-4H-6, 100-102",37.981,39.136,3.5,0.386,1.0,,,0.0,0.0,0.0,25.02,0.113137085,1406.4685714285715,0.8076034889970664,1.5070866666666625,23.02,1.8989291999999947,0.2712755999999992,7.005497783191903,1.974283533333328
1745,"361-U1475C-4H-6, 104-106",38.021,39.176,3.702,0.16,1.0,,,2.093761246,2.093761246,3.835987015,23.625,0.035355339,1409.2114285714285,0.05169601567104411,0.11208666666666289,21.625,0.14122919999999525,0.020175599999999294,0.521020397981102,0.1468335333333284
1746,"361-U1475C-4H-6, 108-110",38.061,39.216,3.372,0.465,1.0,,,2.75862069,2.75862069,5.026556617,23.845,0.077781746,1411.9542857142856,0.17090723010238754,0.33208666666666176,21.845,0.41842919999999384,0.059775599999999096,1.543661992781367,0.4350335333333269
1747,"361-U1475C-4H-6, 112-114",38.101,39.256,3.857,0.004,0.0,,,2.626826465,2.626826465,4.938886544,,,1414.6971428571428,,,,,,,
1748,"361-U1475C-4H-6, 116-118",38.141,39.296,3.676,0.055,0.0,,,10.44855312,10.44855312,19.26362793,24.805,0.106066017,1417.4399999999998,0.691101620348253,1.2920866666666626,22.805,1.628029199999995,0.23257559999999922,6.0060980428189135,1.692633533333328
1749,"361-U1475B-5H-2, 46-48",38.198,39.353,3.534,-0.276,5.0,,,12.86524517,12.86524517,24.26414543,23.79,0.098994949,1421.3485714285714,0.14110442649455168,0.27708666666666204,21.79,0.3491291999999942,0.04987559999999913,1.2880015940813008,0.3629835333333273
1750,"361-U1475B-5H-2, 50-52",38.238,39.393,3.451,0.055,1.0,,,11.05688248,11.05688248,21.65843118,24.895,0.077781746,1424.0914285714284,0.7398698444338027,1.3820866666666625,22.895,1.7414291999999947,0.2487755999999992,6.424451422509931,1.810533533333328
1751,"361-U1475B-5H-2, 54-56",38.278,39.433,3.117,0.471,1.0,,,1.86921347,1.86921347,3.589037006,25.5,0.014142136,1426.8342857142854,1.067700684119999,1.987086666666663,23.5,2.503729199999995,0.3576755999999994,9.236715808210677,2.6030835333333284
1752,"361-U1475B-5H-2, 58-60",38.318,39.473,3.04,0.522,4.0,,,0.0,0.0,0.0,25.73,0.084852814,1428.7885714285712,1.1923305901164043,2.2170866666666633,23.73,2.7935291999999956,0.3990755999999993,10.305841111865506,2.904383533333329
1753,"361-U1475B-5H-2, 62-64",38.358,39.513,3.243,0.383,5.0,,,1.940540622,1.940540622,3.633213743,25.235,0.035355339,1430.1599999999999,0.9241053576458798,1.7220866666666623,23.235,2.1698291999999944,0.30997559999999913,8.004897523564894,2.255933533333328
1754,"361-U1475B-5H-2, 66-68",38.398,39.553,3.046,0.712,5.0,,,0.0,0.0,0.0,24.175,0.035355339,1431.5314285714285,0.3497240517494046,0.6620866666666636,22.175,0.8342291999999961,0.11917559999999938,3.0776243849817804,0.8673335333333294
1755,"361-U1475B-5H-2, 70-72",38.438,39.593,2.809,0.326,,,,7.96812749,7.96812749,14.78839456,23.1,0.22627417,1432.902857142857,-0.2327852914946625,-0.4129133333333357,21.1,-0.5202708000000029,-0.0743244000000004,-1.9193743168831725,-0.5409164666666698
1756,"361-U1475B-5H-2, 74-76",38.478,39.633,2.809,0.579,2.0,,,0.0,0.0,0.0,22.525,0.049497475,1434.2742857142857,-0.5443600564856769,-0.9879133333333385,20.525,-1.2447708000000066,-0.17782440000000088,-4.592187576020256,-1.2941664666666735
1757,"361-U1475B-5H-2, 78-80",38.518,39.673,,,2.0,,,0.0,0.0,0.0,23.01,0.197989899,1435.6457142857143,-0.28155351558021224,-0.5029133333333355,21.01,-0.6336708000000028,-0.0905244000000004,-2.3377276965741918,-0.6588164666666696
1758,"361-U1475B-5H-2, 82-84",38.558,39.713,2.933,0.674,1.0,,,0.0,0.0,0.0,22.705,0.148492424,1437.0171428571427,-0.44682360831457735,-0.8079133333333388,20.705,-1.017970800000007,-0.1454244000000009,-3.755480816638218,-1.0583664666666739
1759,"361-U1475B-5H-2, 86-88",38.598,39.753,3.109,0.326,1.0,,,4.263824117,4.263824117,7.60846603,22.08,0.113137085,1438.3885714285714,-0.7854918311308957,-1.4329133333333388,20.08,-1.8054708000000068,-0.25792440000000116,-6.660712620048076,-1.877116466666674
1760,"361-U1475B-5H-2, 90-92",38.638,39.793,,,7.0,,,0.0,0.0,0.0,22.765,0.035355339,1439.76,-0.41431145892420956,-0.7479133333333365,20.765,-0.9423708000000041,-0.13462440000000042,-3.4765785635108606,-0.9797664666666709
1761,"361-U1475B-5H-2, 94-96",38.678,39.833,2.894,0.439,7.0,,,1.744273197,1.744273197,3.32247401,23.75,0.042426407,1441.1314285714284,0.11942966023430776,0.2370866666666629,21.75,0.29872919999999525,0.042675599999999314,1.1020667586630737,0.3105835333333284
1762,"361-U1475B-5H-2, 98-100",38.718,39.873,,,8.0,,,0.0,0.0,0.0,23.78,0.127279221,1442.502857142857,0.13568573492949165,0.26708666666666403,21.78,0.3365291999999967,0.048075599999999497,1.241517885226752,0.3498835333333299
1763,"361-U1475B-5H-2, 102-104",38.758,39.913,3.238,0.459,7.0,,,0.0,0.0,0.0,23.64,0.028284271,1443.8742857142856,0.05982405301863605,0.12708666666666346,21.64,0.16012919999999597,0.022875599999999413,0.5907459612629412,0.16648353333332913
1764,"361-U1475B-5H-2, 106-108",38.798,39.953,2.841,0.118,3.0,,,0.0,0.0,0.0,24.55,0.155563492,1445.2457142857145,0.5529249854391955,1.0370866666666636,22.55,1.3067291999999961,0.1866755999999994,4.820763467027696,1.3585835333333294
1765,"361-U1475B-5H-2, 110-112",38.838,39.993,,,9.0,,,3.931143564,3.931143564,7.239443359,23.525,0.035355339,1446.6171428571429,-0.0024908999795675954,0.012086666666661472,21.525,0.015229199999993455,0.002175599999999063,0.05618330943551797,0.01583353333332653
1766,"361-U1475B-5H-2, 114-116",38.878,40.033,2.859,0.249,4.0,,,2.713819277,2.713819277,5.139719627,22.73666667,0.207926269,1447.9885714285715,-0.4296644165523182,-0.7762466633333354,20.73666667,-0.9780707958000026,-0.13972439940000037,-3.608282389770866,-1.0168831289666693
1767,"361-U1475B-5H-2, 118-120",38.918,40.073,2.771,0.303,3.0,,,2.944965949,2.944965949,5.521780905,22.725,0.120208153,1449.3600000000001,-0.4359862251844535,-0.7879133333333357,20.725,-0.992770800000003,-0.1418244000000003,-3.6625133989290877,-1.03216646666667
1768,"361-U1475B-5H-2, 122-124",38.958,40.113,3.199,-0.012,,,,1.423171003,1.423171003,3.684753599,22.045,0.148492424,1450.7314285714285,-0.8044572516086077,-1.4679133333333354,20.045,-1.8495708000000026,-0.26422440000000025,-6.823405601039012,-1.9229664666666695
1769,"361-U1475B-5H-2, 126-128",38.998,40.153,3.174,0.127,5.0,,,0.0,0.0,0.0,22.51,0.127279221,1452.1155963302751,-0.5524880938332669,-1.0029133333333355,20.51,-1.2636708000000028,-0.18052440000000036,-4.6619131393020785,-1.3138164666666696
1770,"361-U1475B-5H-2, 130-132",39.038,40.193,3.746,-0.312,4.0,,,7.633587786,7.633587786,20.54713548,23.44,0.098994949,1453.656880733945,-0.04854977828258542,-0.07291333333333583,21.44,-0.09187080000000314,-0.013124400000000452,-0.3389282158282102,-0.09551646666666994
1771,"361-U1475B-5H-2, 134-136",39.078,40.233,3.524,0.021,2.0,,,4.9170252,4.9170252,13.24019836,24.205,0.120208153,1455.1981651376145,0.36598012644458655,0.6920866666666612,22.205,0.8720291999999931,0.12457559999999901,3.217075511545443,0.9066335333333262
1772,"361-U1475B-5H-2, 138-140",39.118,40.273,3.997,-0.004,,,,11.91451337,11.91451337,31.41909432,,,1456.7394495412846,,,,,,,
1773,"361-U1475B-5H-2, 142-144",39.158,40.313,3.874,0.179,3.0,,,14.65369204,14.65369204,38.67578465,23.81,0.056568542,1458.2807339449544,0.15194180962467363,0.2970866666666616,21.81,0.37432919999999364,0.05347559999999907,1.380969011790414,0.3891835333333267
1774,"361-U1475B-5H-2, 146-148",39.198,40.353,3.328,0.435,,,,2.440326394,2.440326394,6.70401862,24.82333333,0.253245599,1459.822018348624,0.7010358864113015,1.3104199966666634,22.82333333,1.6511291957999958,0.23587559939999947,6.09131816022437,1.716650195633329
1775,"361-U1475B-5H-3, 0-2",39.238,40.393,3.431,0.54,,,,0.0,0.0,0.0,24.215,0.120208153,1461.3633027522935,0.3713988180096485,0.7020866666666628,22.215,0.8846291999999951,0.12637559999999914,3.263559220400008,0.9197335333333282
1776,"361-U1475B-5H-3, 4-6",39.278,40.433,3.302,0.71,1.0,,,0.0,0.0,0.0,25.585,0.049497475,1462.9045871559633,1.1137595624230188,2.0720866666666637,23.585,2.6108291999999964,0.3729755999999993,9.631827333474423,2.7144335333333296
1777,"361-U1475B-5H-3, 8-10",39.318,40.473,3.299,0.637,4.0,,,0.0,0.0,0.0,25.81,0.183847763,1464.445871559633,1.2356801226368923,2.2970866666666616,23.81,2.894329199999994,0.4134755999999986,10.677710782701961,3.009183533333327
1778,"361-U1475B-5H-3, 12-14",39.358,40.513,3.138,0.594,2.0,,,0.0,0.0,0.0,23.68,0.042426407,1465.9871559633027,0.08149881927887996,0.1670866666666626,21.68,0.2105291999999949,0.03007559999999926,0.7766807966811682,0.21888353333332802
1779,"361-U1475B-5H-3, 16-18",39.398,40.553,3.119,0.536,4.0,,,0.0,0.0,0.0,23.37,0.113137085,1467.5284403669723,-0.08648061923801323,-0.1429133333333361,21.37,-0.1800708000000035,-0.02572440000000048,-0.6643141778101157,-0.18721646666667033
1780,"361-U1475B-5H-3, 20-22",39.438,40.593,3.221,0.642,2.0,,,0.0,0.0,0.0,23.125,0.021213203,1469.0697247706423,-0.21923856258201055,-0.3879133333333371,21.125,-0.4887708000000048,-0.06982440000000062,-1.803165044746785,-0.5081664666666716
1781,"361-U1475B-5H-3, 24-26",39.478,40.633,3.024,0.667,2.0,,,0.0,0.0,0.0,23.22333333,0.186100331,1470.6110091743121,-0.16595476399847414,-0.289580003333338,21.22333333,-0.3648708042000059,-0.052124400600000786,-1.3460752565048744,-0.3793498043666728
1782,"361-U1475B-5H-3, 28-30",39.518,40.673,2.8,0.508,1.0,,,0.0,0.0,0.0,22.645,0.077781746,1472.1522935779817,-0.47933575770494324,-0.8679133333333375,20.645,-1.0935708000000053,-0.15622440000000082,-4.034383069765559,-1.1369664666666721
1783,"361-U1475B-5H-3, 32-34",39.558,40.713,2.893,0.703,9.0,,,0.0,0.0,0.0,22.01,0.0,1473.6935779816513,-0.8234226720863216,-1.5029133333333355,20.01,-1.8936708000000029,-0.2705244000000002,-6.986098582029965,-1.9688164666666697
1784,"361-U1475B-5H-3, 36-38",39.598,40.753,3.125,0.782,4.0,,,0.0,0.0,0.0,21.615,0.176776695,1475.234862385321,-1.0374609889062365,-1.8979133333333387,19.615,-2.391370800000007,-0.3416244000000006,-8.822205081785011,-2.486266466666674
1785,"361-U1475B-5H-3, 40-42",39.638,40.793,3.128,0.574,6.0,,,0.0,0.0,0.0,21.395,0.007071068,1476.7761467889907,-1.1566722033375798,-2.1179133333333375,19.395,-2.6685708000000052,-0.3812244000000007,-9.844846676585275,-2.7744664666666723
1786,"361-U1475B-5H-3, 44-46",39.678,40.833,,,5.0,,,8.232570105,8.232570105,21.60874242,20.81,0.056568542,1478.3174311926605,-1.4736656598936542,-2.7029133333333384,18.81,-3.4056708000000064,-0.48652440000000086,-12.564143644576905,-3.5408164666666733
1787,"361-U1475B-5H-3, 48-50",39.718,40.873,2.992,0.799,7.0,,,0.0,0.0,0.0,20.1,0.180831413,1479.85871559633,-1.8583927610129904,-3.4129133333333357,18.1,-4.300270800000003,-0.6143244000000001,-15.864486973250495,-4.47091646666667
1788,"361-U1475B-5H-3, 52-54",39.758,40.913,2.998,0.693,2.0,,,0.0,0.0,0.0,20.245,0.049497475,1481.3999999999999,-1.7798217333196047,-3.267913333333336,18.245,-4.117570800000004,-0.5882243999999996,-15.190473194859408,-4.280966466666671
