,Depth [m],Age [ka BP],Revised Age (Starr),SS avg [µm],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
2243,12.25,1108.96,1110.8447311827954,24.33,-1.5900000000000034,-2.1624000000000048,-0.3021000000000007,-1.2084000000000026,-6.134259259259272,-2.2419000000000047
2244,12.255,1109.35,1111.5559139784946,24.62,-1.3000000000000007,-1.7680000000000011,-0.2469999999999999,-0.9880000000000005,-5.015432098765435,-1.8330000000000009
2245,12.26,1110.07,1112.2670967741933,24.55,-1.370000000000001,-1.8632000000000015,-0.2603000000000002,-1.0412000000000008,-5.285493827160498,-1.9317000000000013
2246,12.265,1110.8,1112.9782795698923,24.44,-1.4800000000000004,-2.012800000000001,-0.2812000000000001,-1.1248000000000002,-5.7098765432098775,-2.0868000000000007
2247,12.27,1111.52,1113.689462365591,24.44,-1.4800000000000004,-2.012800000000001,-0.2812000000000001,-1.1248000000000002,-5.7098765432098775,-2.0868000000000007
2248,12.275,1112.25,1114.4006451612902,24.42,-1.5,-2.04,-0.28500000000000014,-1.1400000000000001,-5.787037037037037,-2.1149999999999998
2249,12.28,1112.98,1115.111827956989,24.29,-1.6300000000000026,-2.2168000000000037,-0.3097000000000003,-1.238800000000002,-6.2885802469135905,-2.2983000000000033
2250,12.285,1113.7,1115.8230107526879,24.15,-1.7700000000000031,-2.4072000000000044,-0.3363000000000005,-1.3452000000000024,-6.828703703703716,-2.4957000000000042
2251,12.29,1114.43,1116.5341935483866,24.3,-1.620000000000001,-2.2032000000000016,-0.30779999999999985,-1.2312000000000007,-6.250000000000003,-2.284200000000001
2252,12.295,1115.15,1117.2453763440858,24.35,-1.5700000000000003,-2.1352000000000007,-0.2982999999999998,-1.1932000000000003,-6.0570987654321,-2.2137000000000002
2253,12.3,1115.88,1117.9565591397848,24.52,-1.4000000000000021,-1.904000000000003,-0.26600000000000046,-1.0640000000000016,-5.401234567901243,-1.9740000000000029
2254,12.305,1116.61,1118.6677419354835,24.5,-1.4200000000000017,-1.9312000000000025,-0.26980000000000026,-1.0792000000000013,-5.478395061728401,-2.0022000000000024
2255,12.31,1117.33,1119.3789247311827,24.58,-1.3400000000000034,-1.8224000000000047,-0.2546000000000006,-1.0184000000000026,-5.1697530864197665,-1.8894000000000046
2256,12.315,1118.06,1120.0901075268814,24.42,-1.5,-2.04,-0.28500000000000014,-1.1400000000000001,-5.787037037037037,-2.1149999999999998
2257,12.32,1118.78,1120.8012903225804,24.17,-1.75,-2.3800000000000003,-0.3324999999999996,-1.33,-6.751543209876543,-2.4675
2258,12.325,1119.51,1121.512473118279,23.66,-2.2600000000000016,-3.0736000000000026,-0.4293999999999998,-1.7176000000000011,-8.719135802469141,-3.186600000000002
2259,12.33,1120.23,1122.2236559139783,23.41,-2.5100000000000016,-3.4136000000000024,-0.4769000000000001,-1.9076000000000013,-9.683641975308648,-3.539100000000002
2260,12.335,1120.96,1122.9348387096773,23.47,-2.450000000000003,-3.3320000000000043,-0.4655,-1.862000000000002,-9.45216049382717,-3.454500000000004
2261,12.34,1121.69,1123.646021505376,23.48,-2.4400000000000013,-3.318400000000002,-0.46360000000000046,-1.854400000000001,-9.413580246913584,-3.4404000000000017
2262,12.345,1122.41,1124.3572043010752,23.51,-2.41,-3.2776000000000005,-0.4579,-1.8316000000000001,-9.297839506172838,-3.3981
2263,12.35,1123.14,1125.068387096774,23.43,-2.490000000000002,-3.3864000000000027,-0.4731000000000005,-1.8924000000000016,-9.60648148148149,-3.5109000000000026
2264,12.355,1123.86,1125.7795698924729,23.32,-2.6000000000000014,-3.5360000000000023,-0.4939999999999998,-1.976000000000001,-10.03086419753087,-3.6660000000000017
2265,12.36,1124.59,1126.4907526881716,23.06,-2.860000000000003,-3.889600000000004,-0.543400000000001,-2.173600000000002,-11.03395061728396,-4.032600000000004
2266,12.365,1125.32,1127.2019354838708,22.95,-2.9700000000000024,-4.039200000000004,-0.5643000000000002,-2.257200000000002,-11.458333333333343,-4.187700000000003
2267,12.37,1126.04,1127.9131182795695,22.89,-3.030000000000001,-4.120800000000002,-0.5757000000000003,-2.302800000000001,-11.689814814814818,-4.272300000000001
2268,12.375,1126.77,1128.6243010752685,23.08,-2.8400000000000034,-3.862400000000005,-0.5396000000000005,-2.1584000000000025,-10.956790123456802,-4.004400000000005
2269,12.38,1127.49,1129.3354838709677,23.17,-2.75,-3.74,-0.5225,-2.09,-10.609567901234566,-3.8775
2270,12.385,1128.22,1130.0466666666664,23.22,-2.700000000000003,-3.672000000000004,-0.5130000000000008,-2.0520000000000023,-10.416666666666679,-3.807000000000004
2271,12.39,1128.95,1130.7578494623654,23.1,-2.8200000000000003,-3.835200000000001,-0.5357999999999996,-2.1432,-10.879629629629632,-3.9762
2272,12.395,1129.67,1131.469032258064,23.06,-2.860000000000003,-3.889600000000004,-0.543400000000001,-2.173600000000002,-11.03395061728396,-4.032600000000004
2273,12.4,1130.4,1132.1802150537633,22.96,-2.960000000000001,-4.025600000000002,-0.5624000000000002,-2.2496000000000005,-11.419753086419755,-4.173600000000001
2274,12.405,1131.12,1132.891397849462,23.03,-2.8900000000000006,-3.930400000000001,-0.5490999999999997,-2.1964000000000006,-11.149691358024693,-4.0749
2275,12.41,1131.85,1133.602580645161,23.09,-2.830000000000002,-3.848800000000003,-0.5377000000000005,-2.1508000000000016,-10.918209876543216,-3.990300000000002
2276,12.415,1132.58,1134.31376344086,23.21,-2.710000000000001,-3.6856000000000013,-0.5149000000000004,-2.0596000000000005,-10.455246913580249,-3.821100000000001
2277,12.42,1133.3,1135.024946236559,23.2,-2.7200000000000024,-3.6992000000000034,-0.5168000000000004,-2.067200000000002,-10.493827160493836,-3.835200000000003
2278,12.425,1134.03,1135.7361290322578,23.23,-2.6900000000000013,-3.658400000000002,-0.5110999999999999,-2.044400000000001,-10.37808641975309,-3.7929000000000017
2279,12.43,1134.75,1136.4473118279566,23.18,-2.740000000000002,-3.726400000000003,-0.5206000000000004,-2.0824000000000016,-10.570987654320996,-3.8634000000000026
2280,12.435,1135.48,1137.1584946236558,22.93,-2.990000000000002,-4.066400000000003,-0.5681000000000003,-2.2724000000000015,-11.5354938271605,-4.215900000000002
2281,12.44,1137.66,1137.8696774193545,22.53,-3.3900000000000006,-4.610400000000001,-0.6440999999999999,-2.5764000000000005,-13.078703703703706,-4.7799000000000005
2282,12.455,1138.38,1140.0032258064514,22.45,-3.4700000000000024,-4.719200000000003,-0.6593000000000009,-2.6372000000000018,-13.387345679012356,-4.892700000000003
2283,12.46,1139.11,1140.7144086021503,22.4,-3.520000000000003,-4.787200000000005,-0.6688000000000001,-2.6752000000000025,-13.580246913580257,-4.963200000000004
2284,12.465,1139.83,1141.425591397849,22.13,-3.7900000000000027,-5.154400000000004,-0.7201000000000004,-2.880400000000002,-14.621913580246924,-5.343900000000003
2285,12.47,1140.56,1142.1367741935483,22.26,-3.66,-4.977600000000001,-0.6953999999999994,-2.7816,-14.120370370370368,-5.1606
2286,12.475,1141.29,1142.847956989247,22.71,-3.210000000000001,-4.3656000000000015,-0.6098999999999997,-2.439600000000001,-12.384259259259263,-4.526100000000001
2287,12.48,1142.01,1143.559139784946,22.8,-3.120000000000001,-4.243200000000002,-0.5928000000000004,-2.371200000000001,-12.03703703703704,-4.399200000000001
2288,12.485,1142.74,1144.270322580645,22.93,-2.990000000000002,-4.066400000000003,-0.5681000000000003,-2.2724000000000015,-11.5354938271605,-4.215900000000002
2289,12.49,1143.46,1144.9815053763439,23.6,-2.3200000000000003,-3.1552000000000007,-0.44079999999999986,-1.7632000000000003,-8.950617283950619,-3.2712000000000003
2290,12.495,1144.19,1145.6926881720426,23.81,-2.110000000000003,-2.869600000000004,-0.4009000000000005,-1.6036000000000024,-8.140432098765443,-2.975100000000004
2291,12.5,1144.92,1146.4038709677416,23.77,-2.150000000000002,-2.924000000000003,-0.40850000000000053,-1.6340000000000017,-8.29475308641976,-3.031500000000003
2292,12.505,1145.64,1147.1150537634408,23.78,-2.1400000000000006,-2.910400000000001,-0.4066000000000001,-1.6264000000000005,-8.256172839506174,-3.0174000000000007
2293,12.51,1146.37,1147.8262365591395,23.83,-2.0900000000000034,-2.842400000000005,-0.39710000000000045,-1.5884000000000027,-8.063271604938285,-2.9469000000000047
2294,12.515,1147.09,1148.5374193548384,23.44,-2.4800000000000004,-3.3728000000000007,-0.47120000000000006,-1.8848000000000003,-9.567901234567902,-3.4968000000000004
2295,12.52,1147.82,1149.2486021505374,23.07,-2.8500000000000014,-3.876000000000002,-0.5415000000000001,-2.1660000000000013,-10.995370370370376,-4.018500000000002
2296,12.525,1148.55,1149.9597849462364,23.06,-2.860000000000003,-3.889600000000004,-0.543400000000001,-2.173600000000002,-11.03395061728396,-4.032600000000004
2297,12.53,1149.27,1150.670967741935,23.34,-2.580000000000002,-3.5088000000000026,-0.4902000000000002,-1.9608000000000014,-9.953703703703711,-3.6378000000000026
2298,12.535,1150.0,1151.3821505376343,23.56,-2.360000000000003,-3.2096000000000044,-0.44840000000000035,-1.7936000000000023,-9.104938271604949,-3.327600000000004
2299,12.54,1150.72,1152.093333333333,23.9,-2.020000000000003,-2.7472000000000043,-0.3838000000000008,-1.5352000000000023,-7.793209876543221,-2.8482000000000043
2300,12.545,1151.45,1152.804516129032,24.83,-1.0900000000000034,-1.4824000000000048,-0.2071000000000005,-0.8284000000000026,-4.20524691358026,-1.5369000000000048
2301,12.55,1152.18,1153.515698924731,25.22,-0.7000000000000028,-0.952000000000004,-0.13300000000000045,-0.5320000000000021,-2.7006172839506277,-0.987000000000004
2302,12.555,1152.9,1154.22688172043,25.16,-0.7600000000000016,-1.0336000000000023,-0.14440000000000008,-0.5776000000000012,-2.9320987654321047,-1.071600000000002
2303,12.56,1153.63,1154.9380645161289,25.13,-0.7900000000000027,-1.0744000000000038,-0.15010000000000034,-0.600400000000002,-3.0478395061728496,-1.1139000000000037
2304,12.565,1154.35,1155.6492473118276,25.34,-0.5800000000000018,-0.7888000000000026,-0.1102000000000003,-0.4408000000000014,-2.2376543209876614,-0.8178000000000025
2305,12.57,1155.08,1156.3604301075268,25.55,-0.370000000000001,-0.5032000000000014,-0.07030000000000014,-0.2812000000000008,-1.4274691358024731,-0.5217000000000014
2306,12.575,1155.8,1157.0716129032255,26.14,0.21999999999999886,0.29919999999999847,0.04179999999999978,0.16719999999999913,0.8487654320987609,0.31019999999999837
2307,12.58,1156.53,1157.7827956989245,26.54,0.6199999999999974,0.8431999999999966,0.11779999999999946,0.47119999999999806,2.3919753086419653,0.8741999999999963
2308,12.585,1157.26,1158.4939784946234,26.6,0.6799999999999997,0.9247999999999997,0.12919999999999987,0.5167999999999998,2.6234567901234556,0.9587999999999995
2309,12.59,1157.98,1159.2051612903224,26.71,0.7899999999999991,1.074399999999999,0.1500999999999999,0.6003999999999994,3.047839506172836,1.1138999999999988
2310,12.595,1158.71,1159.9163440860214,26.37,0.4499999999999993,0.6119999999999991,0.0854999999999998,0.34199999999999947,1.7361111111111085,0.634499999999999
2311,12.6,1159.43,1160.62752688172,25.81,-0.11000000000000298,-0.14960000000000406,-0.020900000000000557,-0.08360000000000227,-0.4243827160493942,-0.1551000000000042
2312,12.605,1160.16,1161.3387096774193,25.82,-0.10000000000000142,-0.13600000000000195,-0.019000000000000267,-0.07600000000000108,-0.3858024691358079,-0.14100000000000198
2313,12.61,1160.89,1162.049892473118,25.91,-0.010000000000001563,-0.013600000000002128,-0.0019000000000002955,-0.007600000000001188,-0.03858024691358628,-0.014100000000002203
2314,12.615,1161.61,1162.761075268817,25.77,-0.15000000000000213,-0.2040000000000029,-0.028500000000000414,-0.11400000000000163,-0.5787037037037119,-0.211500000000003
2315,12.62,1162.34,1163.4722580645157,25.59,-0.33000000000000185,-0.44880000000000253,-0.06270000000000031,-0.2508000000000014,-1.2731481481481552,-0.4653000000000026
2316,12.625,1163.06,1164.183440860215,26.23,0.3099999999999987,0.4215999999999983,0.05889999999999973,0.23559999999999903,1.1959876543209826,0.43709999999999816
2317,12.63,1163.79,1164.8946236559138,26.09,0.16999999999999815,0.2311999999999975,0.032299999999999635,0.1291999999999986,0.655864197530857,0.2396999999999974
2318,12.635,1164.52,1165.6058064516126,25.72,-0.20000000000000284,-0.2720000000000039,-0.03800000000000053,-0.15200000000000216,-0.7716049382716158,-0.28200000000000397
2319,12.64,1165.24,1166.3169892473118,25.8,-0.120000000000001,-0.16320000000000137,-0.02280000000000018,-0.09120000000000075,-0.46296296296296674,-0.1692000000000014
2320,12.645,1165.97,1167.0281720430105,25.98,0.05999999999999872,0.08159999999999827,0.011399999999999744,0.04559999999999903,0.23148148148147651,0.08459999999999819
2321,12.65,1166.69,1167.7393548387095,25.65,-0.2700000000000031,-0.3672000000000043,-0.05130000000000057,-0.20520000000000238,-1.0416666666666787,-0.38070000000000437
2322,12.655,1167.42,1168.4505376344082,25.62,-0.3000000000000007,-0.408000000000001,-0.05700000000000016,-0.22800000000000054,-1.15740740740741,-0.423000000000001
2323,12.66,1168.15,1169.1617204301074,25.82,-0.10000000000000142,-0.13600000000000195,-0.019000000000000267,-0.07600000000000108,-0.3858024691358079,-0.14100000000000198
2324,12.665,1168.87,1169.872903225806,25.12,-0.8000000000000007,-1.088000000000001,-0.15200000000000014,-0.6080000000000005,-3.0864197530864224,-1.128000000000001
2325,12.67,1169.6,1170.584086021505,24.96,-0.9600000000000009,-1.3056000000000012,-0.18240000000000012,-0.7296000000000007,-3.703703703703707,-1.353600000000001
2326,12.675,1170.32,1171.2952688172043,24.49,-1.4300000000000033,-1.9448000000000045,-0.2717000000000007,-1.0868000000000024,-5.516975308641987,-2.0163000000000046
2327,12.68,1171.05,1172.006451612903,24.41,-1.5100000000000016,-2.053600000000002,-0.2869000000000006,-1.1476000000000013,-5.825617283950624,-2.129100000000002
2328,12.685,1171.77,1172.717634408602,24.28,-1.6400000000000006,-2.230400000000001,-0.3116000000000003,-1.2464000000000004,-6.327160493827162,-2.3124000000000007
2329,12.69,1172.5,1173.4288172043007,24.46,-1.4600000000000009,-1.9856000000000014,-0.27739999999999987,-1.1096000000000006,-5.632716049382719,-2.058600000000001
2330,12.695,1173.23,1174.1399999999999,24.64,-1.2800000000000011,-1.7408000000000017,-0.24320000000000008,-0.9728000000000009,-4.938271604938276,-1.8048000000000015
2331,12.7,1173.95,1174.8511827956986,25.02,-0.9000000000000021,-1.224000000000003,-0.17100000000000026,-0.6840000000000016,-3.47222222222223,-1.269000000000003
2332,12.705,1174.68,1175.5623655913976,25.0,-0.9200000000000017,-1.2512000000000023,-0.1748000000000003,-0.6992000000000013,-3.5493827160493887,-1.2972000000000024
2333,12.71,1175.4,1176.2735483870968,25.19,-0.7300000000000004,-0.9928000000000007,-0.13869999999999993,-0.5548000000000003,-2.8163580246913593,-1.0293000000000005
2334,12.715,1176.13,1176.9847311827955,25.83,-0.09000000000000341,-0.12240000000000464,-0.017100000000000642,-0.0684000000000026,-0.34722222222223537,-0.12690000000000481
2335,12.72,1176.86,1177.6959139784944,25.91,-0.010000000000001563,-0.013600000000002128,-0.0019000000000002955,-0.007600000000001188,-0.03858024691358628,-0.014100000000002203
2336,12.725,1177.58,1178.4070967741932,26.35,0.4299999999999997,0.5847999999999997,0.08169999999999988,0.3267999999999998,1.6589506172839497,0.6062999999999996
2337,12.73,1178.31,1179.1182795698924,26.78,0.8599999999999994,1.1695999999999993,0.16339999999999977,0.6535999999999996,3.3179012345678993,1.2125999999999992
2338,12.735,1179.03,1179.829462365591,27.16,1.2399999999999984,1.686399999999998,0.2355999999999998,0.9423999999999988,4.783950617283944,1.7483999999999977
2339,12.74,1179.76,1180.54064516129,26.96,1.0399999999999991,1.414399999999999,0.19759999999999978,0.7903999999999993,4.012345679012342,1.4663999999999988
2340,12.745,1180.49,1181.2518279569888,26.87,0.9499999999999993,1.2919999999999991,0.18049999999999988,0.7219999999999994,3.6651234567901203,1.339499999999999
2341,12.75,1181.21,1181.963010752688,26.62,0.6999999999999993,0.9519999999999991,0.13299999999999979,0.5319999999999995,2.7006172839506144,0.986999999999999
2342,12.755,1181.94,1182.674193548387,26.63,0.7099999999999973,0.9655999999999964,0.13489999999999946,0.539599999999998,2.739197530864187,1.001099999999996
2343,12.76,1182.66,1183.3853763440857,26.24,0.31999999999999673,0.4351999999999956,0.060799999999999355,0.24319999999999753,1.2345679012345554,0.4511999999999954
2344,12.765,1183.39,1184.0965591397849,26.41,0.48999999999999844,0.6663999999999979,0.09309999999999974,0.37239999999999884,1.8904320987654262,0.6908999999999977
2345,12.77,1184.12,1184.8077419354836,26.42,0.5,0.68,0.09499999999999997,0.38,1.9290123456790123,0.705
2346,12.775,1184.84,1185.5189247311826,26.32,0.3999999999999986,0.5439999999999982,0.07599999999999962,0.30399999999999894,1.5432098765432045,0.563999999999998
2347,12.78,1185.57,1186.2301075268813,26.34,0.41999999999999815,0.5711999999999975,0.07979999999999965,0.3191999999999986,1.620370370370363,0.5921999999999974
2348,12.785,1186.29,1186.9412903225805,26.45,0.5299999999999976,0.7207999999999968,0.10069999999999946,0.40279999999999816,2.044753086419744,0.7472999999999965
2349,12.79,1187.02,1187.6524731182792,25.75,-0.1700000000000017,-0.23120000000000235,-0.03230000000000033,-0.12920000000000129,-0.6558641975308707,-0.23970000000000238
2350,12.795,1187.75,1188.3636559139782,25.68,-0.240000000000002,-0.32640000000000274,-0.04560000000000036,-0.1824000000000015,-0.9259259259259335,-0.3384000000000028
2351,12.8,1188.47,1189.0748387096774,25.85,-0.07000000000000028,-0.0952000000000004,-0.013300000000000048,-0.05320000000000022,-0.2700617283950628,-0.0987000000000004
2352,12.805,1189.2,1189.786021505376,26.17,0.25,0.34,0.04749999999999999,0.19,0.9645061728395061,0.3525
2353,12.81,1189.92,1190.497204301075,25.93,0.00999999999999801,0.013599999999997295,0.0018999999999996225,0.007599999999998488,0.03858024691357257,0.014099999999997195
2354,12.815,1190.65,1191.2083870967738,26.01,0.08999999999999986,0.12239999999999981,0.017099999999999976,0.06839999999999989,0.34722222222222165,0.1268999999999998
2355,12.82,1191.37,1191.919569892473,26.05,0.129999999999999,0.17679999999999865,0.024699999999999805,0.09879999999999925,0.5015432098765393,0.18329999999999858
2356,12.825,1192.1,1192.6307526881717,25.83,-0.09000000000000341,-0.12240000000000464,-0.017100000000000642,-0.0684000000000026,-0.34722222222223537,-0.12690000000000481
2357,12.83,1192.83,1193.3419354838707,24.93,-0.990000000000002,-1.3464000000000027,-0.18810000000000038,-0.7524000000000015,-3.8194444444444517,-1.3959000000000028
2358,12.835,1193.55,1194.0531182795698,24.68,-1.240000000000002,-1.6864000000000028,-0.23560000000000025,-0.9424000000000016,-4.783950617283958,-1.7484000000000026
2359,12.84,1194.28,1194.7643010752686,24.54,-1.3800000000000026,-1.8768000000000036,-0.26220000000000065,-1.048800000000002,-5.324074074074084,-1.9458000000000035
2360,12.845,1195.0,1195.4754838709675,24.06,-1.860000000000003,-2.5296000000000043,-0.3534000000000006,-1.4136000000000022,-7.175925925925937,-2.6226000000000043
2361,12.85,1195.73,1196.1866666666663,23.85,-2.0700000000000003,-2.8152000000000004,-0.3933,-1.5732000000000002,-7.986111111111112,-2.9187000000000003
2362,12.855,1196.46,1196.8978494623655,23.83,-2.0900000000000034,-2.842400000000005,-0.39710000000000045,-1.5884000000000027,-8.063271604938285,-2.9469000000000047
2363,12.86,1197.18,1197.6090322580642,23.88,-2.0400000000000027,-2.774400000000004,-0.3876000000000004,-1.550400000000002,-7.87037037037038,-2.876400000000004
2364,12.865,1197.91,1198.3202150537631,23.85,-2.0700000000000003,-2.8152000000000004,-0.3933,-1.5732000000000002,-7.986111111111112,-2.9187000000000003
2365,12.87,1198.63,1199.031397849462,24.04,-1.8800000000000026,-2.5568000000000035,-0.35720000000000063,-1.428800000000002,-7.253086419753096,-2.6508000000000034
2366,12.875,1199.36,1199.742580645161,23.94,-1.9800000000000004,-2.692800000000001,-0.37619999999999987,-1.5048000000000004,-7.638888888888891,-2.7918000000000003
2367,12.88,1200.09,1200.45376344086,23.99,-1.9300000000000033,-2.6248000000000045,-0.3667000000000007,-1.4668000000000025,-7.445987654321,-2.7213000000000043
2368,12.885,1200.81,1201.1649462365588,23.68,-2.240000000000002,-3.046400000000003,-0.4256000000000002,-1.7024000000000015,-8.641975308641982,-3.1584000000000025
2369,12.89,1201.54,1201.876129032258,23.42,-2.5,-3.4000000000000004,-0.47499999999999964,-1.9,-9.64506172839506,-3.525
2370,12.895,1202.26,1202.5873118279567,23.04,-2.8800000000000026,-3.916800000000004,-0.5472000000000001,-2.188800000000002,-11.11111111111112,-4.060800000000003
2371,12.9,1202.99,1203.2984946236556,22.8,-3.120000000000001,-4.243200000000002,-0.5928000000000004,-2.371200000000001,-12.03703703703704,-4.399200000000001
2372,12.905,1203.72,1204.0096774193546,22.58,-3.3400000000000034,-4.542400000000005,-0.6346000000000007,-2.5384000000000024,-12.885802469135815,-4.709400000000005
2373,12.91,1204.44,1204.7208602150536,22.75,-3.1700000000000017,-4.311200000000003,-0.6022999999999996,-2.409200000000001,-12.229938271604942,-4.469700000000002
2374,12.915,1205.17,1205.4320430107523,22.89,-3.030000000000001,-4.120800000000002,-0.5757000000000003,-2.302800000000001,-11.689814814814818,-4.272300000000001
2375,12.92,1205.89,1206.1432258064513,23.08,-2.8400000000000034,-3.862400000000005,-0.5396000000000005,-2.1584000000000025,-10.956790123456802,-4.004400000000005
2376,12.925,1206.62,1206.8544086021504,23.3,-2.620000000000001,-3.5632000000000015,-0.49780000000000024,-1.9912000000000007,-10.108024691358027,-3.6942000000000013
2377,12.93,1207.35,1207.5655913978492,23.41,-2.5100000000000016,-3.4136000000000024,-0.4769000000000001,-1.9076000000000013,-9.683641975308648,-3.539100000000002
2378,12.935,1208.07,1208.2767741935481,23.52,-2.400000000000002,-3.2640000000000033,-0.45599999999999996,-1.8240000000000016,-9.259259259259267,-3.384000000000003
2379,12.94,1208.8,1208.987956989247,23.68,-2.240000000000002,-3.046400000000003,-0.4256000000000002,-1.7024000000000015,-8.641975308641982,-3.1584000000000025
2380,12.945,1209.52,1209.699139784946,23.88,-2.0400000000000027,-2.774400000000004,-0.3876000000000004,-1.550400000000002,-7.87037037037038,-2.876400000000004
2381,12.95,1210.25,1210.4103225806448,24.06,-1.860000000000003,-2.5296000000000043,-0.3534000000000006,-1.4136000000000022,-7.175925925925937,-2.6226000000000043
2382,12.955,1210.97,1211.1215053763437,24.19,-1.7300000000000004,-2.3528000000000007,-0.3287,-1.3148000000000004,-6.674382716049385,-2.4393000000000002
2383,12.96,1211.7,1211.832688172043,23.84,-2.080000000000002,-2.828800000000003,-0.3952,-1.5808000000000013,-8.024691358024699,-2.9328000000000025
2384,12.965,1212.43,1212.5438709677417,23.6,-2.3200000000000003,-3.1552000000000007,-0.44079999999999986,-1.7632000000000003,-8.950617283950619,-3.2712000000000003
2385,12.97,1213.15,1213.2550537634406,23.52,-2.400000000000002,-3.2640000000000033,-0.45599999999999996,-1.8240000000000016,-9.259259259259267,-3.384000000000003
2386,12.975,1213.88,1213.9662365591396,24.01,-1.9100000000000001,-2.5976000000000004,-0.3628999999999998,-1.4516000000000002,-7.368827160493828,-2.6931
2387,12.98,1214.6,1214.6774193548385,24.53,-1.3900000000000006,-1.890400000000001,-0.2641,-1.0564000000000004,-5.362654320987657,-1.9599000000000006
2388,12.985,1215.33,1215.3886021505373,25.0,-0.9200000000000017,-1.2512000000000023,-0.1748000000000003,-0.6992000000000013,-3.5493827160493887,-1.2972000000000024
2389,12.99,1216.06,1216.0997849462362,25.44,-0.4800000000000004,-0.6528000000000006,-0.09120000000000006,-0.36480000000000035,-1.8518518518518534,-0.6768000000000005
2390,12.995,1216.78,1216.8109677419352,25.97,0.04999999999999716,0.06799999999999613,0.009499999999999467,0.03799999999999784,0.19290123456789027,0.07049999999999598
2391,13.0,1217.51,1217.5221505376342,25.31,-0.610000000000003,-0.8296000000000041,-0.11590000000000056,-0.4636000000000023,-2.3533950617284067,-0.8601000000000042
2392,13.005,1218.23,1218.2333333333331,24.92,-1.0,-1.36,-0.18999999999999995,-0.76,-3.8580246913580245,-1.41
2393,13.01,1218.96,1218.944516129032,25.05,-0.870000000000001,-1.1832000000000014,-0.16530000000000022,-0.6612000000000008,-3.3564814814814854,-1.2267000000000012
2394,13.015,1219.69,1219.655698924731,25.41,-0.5100000000000016,-0.6936000000000022,-0.09690000000000021,-0.38760000000000117,-1.9675925925925986,-0.7191000000000022
2395,13.02,1220.41,1220.3668817204298,25.48,-0.4400000000000013,-0.5984000000000018,-0.08360000000000023,-0.334400000000001,-1.6975308641975357,-0.6204000000000017
2396,13.025,1221.14,1221.0780645161287,25.96,0.03999999999999915,0.054399999999998845,0.007599999999999836,0.03039999999999935,0.15432098765431768,0.05639999999999879
2397,13.03,1221.86,1221.7892473118277,26.24,0.31999999999999673,0.4351999999999956,0.060799999999999355,0.24319999999999753,1.2345679012345554,0.4511999999999954
2398,13.035,1222.59,1222.5004301075267,26.56,0.639999999999997,0.870399999999996,0.12159999999999949,0.4863999999999977,2.469135802469124,0.9023999999999958
2399,13.04,1223.32,1223.2116129032254,26.45,0.5299999999999976,0.7207999999999968,0.10069999999999946,0.40279999999999816,2.044753086419744,0.7472999999999965
2400,13.045,1224.04,1223.9227956989246,26.22,0.29999999999999716,0.40799999999999614,0.05699999999999944,0.22799999999999784,1.1574074074073963,0.422999999999996
2401,13.05,1224.77,1224.6339784946235,26.11,0.18999999999999773,0.2583999999999969,0.03609999999999958,0.14439999999999828,0.7330246913580158,0.26789999999999675
2402,13.055,1225.49,1225.3451612903223,25.96,0.03999999999999915,0.054399999999998845,0.007599999999999836,0.03039999999999935,0.15432098765431768,0.05639999999999879
2403,13.06,1226.22,1226.0563440860212,25.67,-0.25,-0.34,-0.04749999999999999,-0.19,-0.9645061728395061,-0.3525
2404,13.065,1226.94,1226.7675268817202,25.57,-0.3500000000000014,-0.476000000000002,-0.06650000000000023,-0.26600000000000107,-1.3503086419753139,-0.493500000000002
2405,13.07,1227.67,1227.4787096774191,25.65,-0.2700000000000031,-0.3672000000000043,-0.05130000000000057,-0.20520000000000238,-1.0416666666666787,-0.38070000000000437
2406,13.075,1228.4,1228.1898924731179,25.73,-0.19000000000000128,-0.25840000000000174,-0.03610000000000024,-0.14440000000000097,-0.7330246913580296,-0.2679000000000018
2407,13.08,1229.12,1228.901075268817,25.95,0.029999999999997584,0.04079999999999672,0.005699999999999539,0.022799999999998165,0.11574074074073143,0.04229999999999659
2408,13.085,1229.85,1229.612258064516,25.95,0.029999999999997584,0.04079999999999672,0.005699999999999539,0.022799999999998165,0.11574074074073143,0.04229999999999659
2409,13.09,1230.57,1230.3234408602148,25.69,-0.23000000000000043,-0.3128000000000006,-0.04370000000000007,-0.17480000000000032,-0.8873456790123472,-0.3243000000000006
2410,13.095,1231.3,1231.0346236559137,25.48,-0.4400000000000013,-0.5984000000000018,-0.08360000000000023,-0.334400000000001,-1.6975308641975357,-0.6204000000000017
2411,13.1,1232.03,1231.7458064516127,25.02,-0.9000000000000021,-1.224000000000003,-0.17100000000000026,-0.6840000000000016,-3.47222222222223,-1.269000000000003
2412,13.105,1232.75,1232.4569892473116,24.82,-1.1000000000000014,-1.496000000000002,-0.2090000000000003,-0.8360000000000011,-4.243827160493832,-1.551000000000002
2413,13.11,1233.48,1233.1681720430104,24.53,-1.3900000000000006,-1.890400000000001,-0.2641,-1.0564000000000004,-5.362654320987657,-1.9599000000000006
2414,13.115,1234.2,1233.8793548387096,24.56,-1.360000000000003,-1.8496000000000041,-0.2584000000000004,-1.0336000000000023,-5.246913580246925,-1.9176000000000042
