,Sample ID,Depth (m),APcomp Depth (m),Cwu d18O (VPDB),Cwu d13C (VPDB),n specimens G. trunc,Gtrunc d18O (VDPB),Gtrunc d13C (VPDB),sample weight (g),IRD #/g,IRD MAR ,SS mean,SS Std
679,MD02-2588-679.5,6.795,6.795,3.581307245,0.070350982,,2.457846629,0.756172788,,5.711837784,12.82703433,20.0332,
680,MD02-2588-680.5,6.805,6.805,3.253689509,0.333973049,,,,,,,20.8735,
681,MD02-2588-681.5,6.815,6.815,3.459680877,0.340090389,,1.406714466,0.559819349,,2.381087363,5.347191308,19.9163,
682,MD02-2588-682.5,6.825,6.825,3.387506142,0.213211448,,1.38695698,0.457515255,,,,20.6062,
683,MD02-2588-683.5,6.835,6.835,3.409814235,0.200559722,,,,,1.695736434,3.8081035,22.1863,
684,MD02-2588-684.5,6.845,6.845,3.311429987,0.36442891,,,,,,,21.2284,
685,MD02-2588-685.5,6.855,6.855,3.076088181,0.290191915,,1.86617227,0.609391256,,,,21.7396,
686,MD02-2588-686.5,6.865,6.865,3.130672941,0.393591598,,2.028248426,0.492531382,,,,19.8854,
687,MD02-2588-687.5,6.875,6.875,3.099963856,0.367631713,,1.730865594,0.594957967,,2.404068423,5.398799715,21.6222,
688,MD02-2588-688.5,6.885,6.885,2.975610952,0.373331079,,1.441541517,0.553209884,,,,22.1237,
689,MD02-2588-689.5,6.895,6.895,3.169773585,0.231855376,,1.31550799,0.13979732,,,,21.2557,
690,MD02-2588-690.5,6.905,6.905,3.592775056,0.120440661,,1.655396655,0.687697858,,,,22.7303,
691,MD02-2588-691.5,6.915,6.915,3.317420351,0.353223774,,1.356957857,0.343537444,,2.213920022,4.971784774,21.3325,
692,MD02-2588-692.5,6.925,6.925,3.088746934,0.382439098,,1.622769915,0.333170695,,,,21.8131,
693,MD02-2588-693.5,6.935,6.935,3.08535675,0.275248968,,1.569224443,0.300590398,,1.675041876,3.761629875,21.6513,
694,MD02-2588-694.5,6.945,6.945,3.308893057,-0.067877062,,1.744958786,0.5650963,,,,21.811,
695,MD02-2588-695.5,6.955,6.955,3.246170302,0.135391146,,1.619307187,0.279646879,,1.728472659,3.881619011,19.4198,
696,MD02-2588-696.5,6.965,6.965,3.695689528,0.028633771,,,,,,,20.2161,
697,MD02-2588-697.5,6.975,6.975,3.871322971,0.163194429,,2.02348847,0.384958332,,,,20.5926,
698,MD02-2588-698.5,6.985,6.985,3.385116573,0.217423976,,,,,,,20.1336,
699,MD02-2588-699.5,6.995,6.995,3.471796947,0.198724567,,2.079296352,0.212778158,,3.063289754,6.879208466,20.3736,
700,MD02-2588-700.5,7.005,7.005,3.382776505,0.108221296,,1.833911734,-0.016793205,,,,18.8329,
701,MD02-2588-701.5,7.015,7.015,3.388958835,0.196928974,,2.033487344,0.26718292,,,,20.0162,
702,MD02-2588-702.5,7.025,7.025,3.822077699,0.078363759,,2.255665705,0.209635759,,,,20.5999,
703,MD02-2588-703.5,7.035,7.035,3.448602535,0.123148658,,2.265465078,0.342241617,,3.603603604,8.092587514,20.8705,
704,MD02-2588-704.5,7.045,7.045,3.668329124,0.125654546,,2.1211321,0.098331363,,,,21.8862,
705,MD02-2588-705.5,7.055,7.055,3.619371408,0.066106709,,,,,,,21.16,
706,MD02-2588-706.5,7.065,7.065,3.649511558,0.108508213,,,,,,,21.4614,
708,MD02-2588-707.5,7.075,7.075,3.909810306,0.039228367,,,,,,,21.6228,
709,MD02-2588-708.5,7.085,7.085,3.940981579,-0.029138506,,2.545059065,0.220311294,,,,21.5622,
710,MD02-2588-709.5,7.095,7.095,3.748883829,-0.062681707,,2.350209512,0.199803649,,,,20.4002,
711,MD02-2588-710.5,7.105,7.105,3.908317605,0.043478714,,2.173259787,0.104069328,,4.605296091,12.74573756,21.2993,
712,MD02-2588-711.5,7.115,7.115,3.957434538,-0.094503896,,2.586872312,0.416284934,,,,21.4266,
713,MD02-2588-712.5,7.125,7.125,4.064246817,0.033726183,,2.283718822,0.156716657,,4.673145345,12.93351893,20.323,
714,MD02-2588-713.5,7.135,7.135,3.967406294,-0.157258376,,2.376999921,0.210067067,,,,20.2978,
715,MD02-2588-714.5,7.145,7.145,4.196841891,-0.082199844,,2.374386186,0.289296049,,6.880047861,19.04139989,23.3923,
716,MD02-2588-715.5,7.155,7.155,3.989586359,-0.073012522,,,,,,,21.3152,
717,MD02-2588-717.5,7.175,7.175,4.094918001,-0.084972503,,2.383891657,0.125539104,,7.951129642,22.00575376,20.5173,
718,MD02-2588-718.5,7.185,7.185,4.008974924,-0.110572713,,,,,,,20.2405,
719,MD02-2588-719.5,7.195,7.195,4.183362612,0.080509666,,2.478916779,0.369653931,,16.89744192,46.76580092,22.7478,
720,MD02-2588-720.5,7.205,7.205,4.170469937,0.005033905,,2.176591553,0.021624094,,,,22.4154,
721,MD02-2588-721.5,7.215,7.215,4.184851774,-0.086422647,,2.397408339,0.026818744,,11.00516338,30.45817718,21.261,
722,MD02-2588-722.5,7.225,7.225,4.093011609,-0.287228063,,,,,7.759852971,21.47637146,22.0205,
723,MD02-2588-723.5,7.235,7.235,4.212634737,-0.149014802,,2.382968644,0.048707027,,10.72485207,29.68238029,21.9284,
724,MD02-2588-724.5,7.245,7.245,4.186924777,-0.107157252,,2.298075094,0.002476378,,,,20.8912,
725,MD02-2588-725.5,7.255,7.255,4.080196328,-0.183357241,,,,,7.765859341,21.49299484,21.1926,
726,MD02-2588-726.5,7.265,7.265,4.223024025,0.012026576,,2.232952938,0.034233412,,,,21.5879,
727,MD02-2588-727.5,7.275,7.275,4.173001384,-0.1800276,,2.309620617,0.065377198,,11.61665053,32.15054497,22.2563,
728,MD02-2588-728.5,7.285,7.285,4.057458082,0.004202265,,2.191014814,0.226266991,,,,21.1826,
729,MD02-2588-729.5,7.295,7.295,4.264364762,0.039866721,,2.239861339,0.062278837,,9.280742459,25.68562487,20.4548,
730,MD02-2588-730.5,7.305,7.305,3.952396252,0.033512119,,2.338099995,0.233592406,,,,20.2434,
731,MD02-2588-731.5,7.315,7.315,3.936056487,0.224846825,,2.401666859,0.318143062,,4.239329415,11.73287865,21.6046,
732,MD02-2588-732.5,7.325,7.325,3.999656827,-0.063854499,,2.3173039,0.193510043,,,,21.8388,
733,MD02-2588-733.5,7.335,7.335,4.129972949,-0.09878096,,2.328785893,0.065125216,,8.282287982,22.92227622,21.1675,
734,MD02-2588-734.5,7.345,7.345,4.105180659,-0.021390005,,,,,,,22.8546,
735,MD02-2588-735.5,7.355,7.355,4.149905132,-0.092463618,,2.499265961,0.306129645,,11.43799835,31.65610253,20.1118,
736,MD02-2588-736.5,7.365,7.365,4.055035608,-0.089337899,,,,,,,20.1192,
737,MD02-2588-737.5,7.375,7.375,4.141978821,0.095987051,,2.149780487,-0.015669284,,5.954953657,16.48108504,20.3221,
738,MD02-2588-738.5,7.385,7.385,4.086631154,-0.036057183,,2.580769117,0.271259558,,,,19.9646,
739,MD02-2588-739.5,7.395,7.395,4.05832707,-0.021572125,,2.379546983,0.375497443,,11.5215801,31.88742557,20.2426,
740,MD02-2588-740.5,7.405,7.405,4.082080928,-0.066114075,,2.341350411,0.256049712,,,,22.3758,
741,MD02-2588-741.5,7.415,7.415,3.874590534,0.023780156,,2.360789782,0.048272993,,10.21292995,28.26557129,22.5417,
742,MD02-2588-742.5,7.425,7.425,4.098409553,-0.055577215,,2.225261003,0.264630758,,,,21.6388,
743,MD02-2588-743.5,7.435,7.435,3.956271914,-0.140065122,,2.36583725,0.112467769,,10.00776464,27.69775043,20.6945,
744,MD02-2588-744.5,7.445,7.445,4.033308145,-0.110523429,,2.294246096,0.056697013,,,,21.7601,
745,MD02-2588-745.5,7.455,7.455,4.004801339,-0.043396012,,,,,1.979653561,5.478940823,21.2629,
746,MD02-2588-746.5,7.465,7.465,4.058736935,-0.291887833,,2.323224969,0.071414096,,,,21.1226,
747,MD02-2588-747.5,7.475,7.475,3.967213002,-0.348237023,,2.563685772,0.269981595,,17.67276569,48.91160723,20.124,
748,MD02-2588-748.5,7.485,7.485,3.979124422,-0.222752629,,2.279642021,0.171046713,,,,20.0368,
749,MD02-2588-749.5,7.495,7.495,3.947696393,-0.073207456,,2.396514282,0.049811314,,25.96927579,71.87324493,21.7493,
750,MD02-2588-750.5,7.505,7.505,4.164321213,-0.204670777,,2.355608666,0.086408751,,,,21.048,
751,MD02-2588-751.5,7.515,7.515,,,,,,,58.65197667,162.3267402,22.9863,
752,MD02-2588-752.5,7.525,7.525,3.886299124,-0.367952601,,2.261393481,-0.025991552,,,,22.3094,
753,MD02-2588-753.5,7.535,7.535,4.045107645,-0.256996676,,2.269356819,-0.035516106,,47.11461241,130.39563,23.5859,
754,MD02-2588-754.5,7.545,7.545,4.069486539,-0.25532046,,2.568924167,0.160806045,,,,20.6324,
755,MD02-2588-755.5,7.555,7.555,3.993811272,-0.395146033,,2.136589567,0.063220981,,47.43350839,131.2782149,23.3971,
756,MD02-2588-756.5,7.565,7.565,3.983171406,-0.315793606,,2.378370887,0.171374756,,,,21.503,
757,MD02-2588-757.5,7.575,7.575,3.90957461,-0.320286665,,2.43445047,0.080710707,,55.69399945,154.1401653,21.7179,
758,MD02-2588-758.5,7.585,7.585,4.025481254,-0.37524316,,2.305209571,0.156382314,,,,20.9331,
759,MD02-2588-759.5,7.595,7.595,4.142047119,-0.399714108,,2.384715026,-0.052186277,,97.80230235,270.6802026,20.4404,
760,MD02-2588-760.5,7.605,7.605,4.121969137,-0.46245663,,2.71969956,0.178348913,,,,21.9768,
761,MD02-2588-761.5,7.615,7.615,4.140192278,-0.627443515,,2.752493503,0.247315583,,88.17248743,244.0284757,20.9863,
762,MD02-2588-762.5,7.625,7.625,4.170026773,-0.657948936,,2.721039371,0.192105407,,,,21.8469,
763,MD02-2588-763.5,7.635,7.635,4.135841683,-0.591105091,,,,,119.6981065,331.2796013,21.0834,
764,MD02-2588-764.5,7.645,7.645,4.12254692,-0.609347851,,2.660855437,-0.031042353,,,,20.3926,
765,MD02-2588-765.5,7.655,7.655,4.099976224,-0.595610925,,2.768405357,0.084682102,,127.288225,352.2862112,22.8779,
766,MD02-2588-766.5,7.665,7.665,4.194751418,-0.645272656,,,,,,,20.7577,
767,MD02-2588-767.5,7.675,7.675,4.173885035,-0.598983798,,,,,108.0189033,298.9559339,21.7092,
768,MD02-2588-768.5,7.685,7.685,4.234850791,-0.599781966,,2.360906657,0.418860487,,,,20.2747,
769,MD02-2588-769.5,7.695,7.695,4.239169424,-0.44371428,,,,,43.7225301,121.0076146,20.1943,
770,MD02-2588-770.5,7.705,7.705,4.187557838,-0.619544607,,2.882262256,0.292619171,,,,20.9156,
771,MD02-2588-771.5,7.715,7.715,4.123023672,-0.507051163,,2.24795676,0.413473443,,17.95416962,49.69042808,20.0482,
772,MD02-2588-772.5,7.725,7.725,4.16396694,-0.516803937,,,,,,,18.5869,
773,MD02-2588-773.5,7.735,7.735,4.274182003,-0.496007957,,2.504404414,0.268141192,,21.0645428,58.29877802,20.9639,
774,MD02-2588-774.5,7.745,7.745,4.202875424,-0.48526035,,2.155008378,0.165915004,,,,19.1005,
775,MD02-2588-775.5,7.755,7.755,4.236832956,-0.489817118,,2.261063113,0.449693249,,35.30434783,97.70923377,21.9175,
776,MD02-2588-776.5,7.765,7.765,4.293326035,-0.460508245,,,,,,,15.7361,
777,MD02-2588-777.5,7.775,7.775,3.929260085,-0.200546826,,2.235164201,0.399003511,,46.60936008,128.9972805,18.419,
778,MD02-2588-778.5,7.785,7.785,4.232629548,-0.422509601,,2.064141316,0.662762277,,,,19.8609,
779,MD02-2588-779.5,7.795,7.795,4.145976907,-0.449165964,,,,,38.72146119,107.1665258,19.6117,
780,MD02-2588-780.5,7.805,7.805,3.85668589,-0.251707209,,2.847751025,0.927436476,,,,21.5467,
781,MD02-2588-781.5,7.815,7.815,4.248266498,-0.304647326,,2.622768602,0.623516387,,22.75985663,62.99077278,19.7284,
782,MD02-2588-782.5,7.825,7.825,4.158065939,-0.423027351,,2.025909667,0.433538474,,,,19.9917,
783,MD02-2588-783.5,7.835,7.835,4.119873799,-0.33822682,,2.371705811,0.482693402,,16.96969697,46.9657759,19.07,
784,MD02-2588-784.5,7.845,7.845,4.191432749,-0.375243285,,,,,,,17.9878,
785,MD02-2588-785.5,7.855,7.855,4.22352383,-0.292237708,,,,,11.11111111,30.75140088,20.4924,
786,MD02-2588-786.5,7.865,7.865,4.138607413,-0.329722947,,2.755676704,0.448643176,,,,20.1209,
787,MD02-2588-787.5,7.875,7.875,4.139606847,-0.269146137,,2.133207714,0.087048365,,10.25145068,28.37218225,20.326,
788,MD02-2588-788.5,7.885,7.885,4.080873764,-0.193576296,,2.252519712,0.143761789,,,,20.1953,
789,MD02-2588-789.5,7.895,7.895,4.197975678,-0.340654731,,2.399847914,-0.089218374,,19.44728762,53.82282038,21.0572,
790,MD02-2588-790.5,7.905,7.905,4.143110405,-0.295720288,,,,,,,19.8867,
791,MD02-2588-791.5,7.915,7.915,4.151696594,-0.310102786,,,,,,,20.0337,
792,MD02-2588-792.5,7.925,7.925,4.045341178,-0.635337681,,,,,,,20.1981,
793,MD02-2588-793.5,7.935,7.935,3.991453023,-0.274503779,,,,,21.97802198,60.8269468,20.1125,
794,MD02-2588-794.5,7.945,7.945,4.096151846,-0.154472643,,,,,,,20.5018,
795,MD02-2588-795.5,7.955,7.955,4.040535809,-0.405162948,,2.427278365,0.697484835,,24.33646386,67.35423207,21.2013,
796,MD02-2588-796.5,7.965,7.965,4.103544372,-0.200122671,,,,,14.16589003,39.20588668,20.9445,
797,MD02-2588-797.5,7.975,7.975,4.046580348,-0.111205791,,2.505865126,0.420151835,,15.45189504,42.7650677,20.3128,
798,MD02-2588-798.5,7.985,7.985,3.996060731,-0.267279796,,,,,,,20.6338,
799,MD02-2588-799.5,7.995,7.995,3.96376942,-0.092414431,,2.415815169,0.142115435,,13.7733142,38.11938359,20.8423,
800,MD02-2588-800.5,8.005,8.005,3.85854365,0.040516062,,1.94459889,0.582392226,,,,20.4659,
801,MD02-2588-801.5,8.015,8.015,3.890039646,-0.145038274,,2.181084262,0.368364552,,8.733624454,24.17140681,20.9447,
802,MD02-2588-802.5,8.025,8.025,3.890003842,0.108918205,,,,,,,21.4735,
803,MD02-2588-803.5,8.035,8.035,4.044348071,-0.045756906,,2.458435089,0.188697591,,12.54901961,34.73099394,21.4803,
804,MD02-2588-804.5,8.045,8.045,4.026646264,0.032079749,,2.01572659,0.471360396,,,,20.8758,
805,MD02-2588-805.5,8.055,8.055,3.708307648,0.126956519,,,,,10.60539107,29.35175692,19.4895,
806,MD02-2588-806.5,8.065,8.065,3.85475625,0.108888558,,2.394778652,0.124765792,,,,20.3944,
807,MD02-2588-807.5,8.075,8.075,4.157016828,0.088419078,,,,,7.801072647,21.59045211,20.8227,
808,MD02-2588-808.5,8.085,8.085,4.176023841,0.109361839,,1.85051014,0.262352405,,,,19.858,
809,MD02-2588-809.5,8.095,8.095,3.862064877,0.18655097,,2.114022753,0.405272679,,3.535911602,9.786081165,20.8833,
810,MD02-2588-810.5,8.105,8.105,3.989847954,0.036605409,,2.290405744,0.511096626,,,,21.5357,
811,MD02-2588-811.5,8.115,8.115,3.798812718,0.242347187,,2.305820815,0.198437722,,12.00480192,33.22480288,20.155,
812,MD02-2588-812.5,8.125,8.125,3.9843871,-0.012232281,,2.160194581,0.483662035,,,,20.7615,
813,MD02-2588-813.5,8.135,8.135,3.635987964,0.176951124,,,,,3.248259861,8.989968704,20.756,
814,MD02-2588-814.5,8.145,8.145,3.506227902,0.26838806,,1.72838932,0.360127437,,,,20.1274,
815,MD02-2588-815.5,8.155,8.155,3.661569292,0.171644928,,2.06016969,0.501995076,,2.218700475,6.140533299,19.6104,
816,MD02-2588-816.5,8.165,8.165,3.456288917,0.435186412,,,,,,,20.3886,
817,MD02-2588-817.5,8.175,8.175,3.543001598,0.158572949,,1.694481781,0.765243648,,1.156546881,3.200889311,18.998,
818,MD02-2588-818.5,8.185,8.185,3.405706732,0.276731361,,,,,,,19.1663,
819,MD02-2588-819.5,8.195,8.195,3.382733599,0.386591521,,1.685843883,0.497719718,,1.54875044,4.286362108,19.9906,
820,MD02-2588-820.5,8.205,8.205,3.501856346,0.378089346,,1.89772734,0.816682698,,,,18.3618,
821,MD02-2588-821.5,8.215,8.215,3.497981399,0.291071006,,1.556999482,0.678454131,,1.670146138,4.622340008,20.377,
822,MD02-2588-822.5,8.225,8.225,3.421973093,0.095652119,,2.07258866,0.684703851,,,,20.7035,
823,MD02-2588-823.5,8.235,8.235,3.304978632,0.281471068,,2.007292046,0.544404426,,2.398081535,6.636992997,20.0221,
824,MD02-2588-824.5,8.245,8.245,3.314127388,0.242772316,,1.890396019,0.647836891,,,,19.6723,
825,MD02-2588-825.5,8.255,8.255,3.426634198,0.343831765,,1.954106948,0.650789012,,1.37562094,3.807204389,19.4335,
826,MD02-2588-826.5,8.265,8.265,3.381306597,0.002387503,,,,,,,20.8272,
827,MD02-2588-827.5,8.275,8.275,3.441189532,0.45383111,,2.111391761,0.833241685,,1.074484823,2.973772218,20.5568,
828,MD02-2588-828.5,8.285,8.285,3.282580515,0.412264475,,1.91931425,0.572484452,,,,20.6167,
829,MD02-2588-829.5,8.295,8.295,3.3213833,0.238805781,,2.033869984,0.759044397,,,,20.1535,
830,MD02-2588-830.5,8.305,8.305,3.39777905,0.395931768,,,,,,,19.41,
831,MD02-2588-831.5,8.315,8.315,3.40030202,0.239543277,,,,,0.772499034,2.137988474,18.5459,
832,MD02-2588-832.5,8.325,8.325,3.345229091,0.167801224,,2.071567826,0.91637016,,,,17.4567,
833,MD02-2588-833.5,8.335,8.335,3.333375146,0.247489487,,2.077485387,0.842452246,,,,20.1036,
834,MD02-2588-834.5,8.345,8.345,3.331584495,0.096865568,,2.309616338,0.331679901,,,,20.2694,
835,MD02-2588-835.5,8.355,8.355,3.509586946,-0.061913276,,,,,1.526717557,4.225383328,17.9648,
836,MD02-2588-836.5,8.365,8.365,3.53625226,0.091643527,,1.846724539,0.761290084,,,,20.7472,
837,MD02-2588-837.5,8.375,8.375,3.358616894,0.185993454,,,,,1.007556675,2.788540131,20.9401,
838,MD02-2588-838.5,8.385,8.385,3.350848944,0.202322389,,2.017950198,0.79808347,,,,20.7497,
839,MD02-2588-839.5,8.395,8.395,3.446062867,-0.020343076,,2.139429908,0.631170097,,4.508566276,12.47802561,21.6422,
840,MD02-2588-840.5,8.405,8.405,3.314573547,0.140804415,,2.145638996,0.809918125,,,,20.2876,
841,MD02-2588-841.5,8.415,8.415,3.421119909,0.178498023,,2.280024262,0.447966726,,1.902949572,5.266652863,20.414,
842,MD02-2588-842.5,8.425,8.425,3.746678035,-0.268900469,,,,,,,21.3754,
843,MD02-2588-843.5,8.435,8.435,3.473692739,0.023924737,,,,,6.294706724,17.42139449,19.6831,
844,MD02-2588-844.5,8.445,8.445,3.565839016,-0.133650188,,2.149780487,0.751006588,,,,22.0625,
845,MD02-2588-845.5,8.455,8.455,3.543155478,-0.05664659,,,,,7.567158532,20.9430653,,
846,MD02-2588-846.5,8.465,8.465,3.538091661,-0.09298637,,2.182412963,0.846511957,,,,20.346,
847,MD02-2588-847.5,8.475,8.475,3.553462447,-0.071709741,,2.060276609,0.437629997,,6.40776699,17.73430303,19.4523,
848,MD02-2588-848.5,8.485,8.485,3.659214599,0.038394269,,,,,,,19.3802,
849,MD02-2588-849.5,8.495,8.495,3.756078788,-0.211359991,,1.956629494,0.413628486,,14.52557595,45.95740385,20.9667,
850,MD02-2588-850.5,8.505,8.505,3.840873306,-0.198758313,,,,,,,18.4392,
851,MD02-2588-851.5,8.515,8.515,3.667468458,-0.093305684,,2.027357803,0.12521881,,21.40972484,67.7381313,21.2486,
852,MD02-2588-852.5,8.525,8.525,3.753652497,-0.126084224,,2.361135657,0.552440901,,,,20.9625,
853,MD02-2588-853.5,8.535,8.535,3.752685126,-0.168536592,,2.467881294,0.668149656,,51.58791634,163.2187745,21.3182,
854,MD02-2588-854.5,8.545,8.545,3.772179599,-0.209208838,,,,,,,20.7187,
855,MD02-2588-855.5,8.555,8.555,3.895584371,-0.07877973,,1.936040751,0.122361926,,53.15724309,168.1839603,19.933,
856,MD02-2588-857.5,8.575,8.575,3.869674352,-0.162497781,,2.302013393,0.713712372,,,,21.119,
857,MD02-2588-858.5,8.585,8.585,3.879571051,-0.315825818,,2.071457866,0.448337427,,35.06552192,110.9436457,19.8074,
859,MD02-2588-859.5,8.595,8.595,3.815019183,-0.328107306,,2.426917386,0.503544276,,12.72365805,40.25632399,21.0611,
860,MD02-2588-860.5,8.605,8.605,3.853337005,-0.263959178,,2.107303107,0.652726598,,,,21.1852,
861,MD02-2588-861.5,8.615,8.615,3.882709929,-0.142101919,,,,,26.64624809,84.30594344,21.1528,
862,MD02-2588-862.5,8.625,8.625,3.815682594,-0.161505187,,2.319865717,0.756041635,,,,21.0521,
863,MD02-2588-863.5,8.635,8.635,3.885733442,-0.151590901,,2.073054694,0.329827891,,7.969348659,25.21418607,19.7154,
864,MD02-2588-864.5,8.645,8.645,3.89797063,-0.030962235,,,,,,,21.9034,
865,MD02-2588-865.5,8.655,8.655,3.832144203,-0.111033664,,,,,3.923047906,12.41211348,20.9321,
866,MD02-2588-866.5,8.665,8.665,3.905607567,-0.074450049,,2.094383103,0.542942375,,,,20.4651,
867,MD02-2588-867.5,8.675,8.675,3.834938758,-0.226062857,,,,,5.407554672,17.1089377,19.91,
868,MD02-2588-868.5,8.685,8.685,3.886137148,-0.061233753,,,,,,,20.2653,
869,MD02-2588-869.5,8.695,8.695,3.711413595,-0.247764046,,2.072914127,0.168360267,,6.95970696,22.01978528,19.4462,
870,MD02-2588-870.5,8.705,8.705,3.970177275,-0.262170128,,2.117765766,0.665668176,,,,20.0982,
871,MD02-2588-871.5,8.715,8.715,3.86440843,-0.309760079,,,,,9.528010587,30.14562947,19.4881,
872,MD02-2588-872.5,8.725,8.725,3.936021553,-0.32110571,,,,,,,19.5127,
873,MD02-2588-873.5,8.735,8.735,3.918487919,-0.018134078,,2.116617123,0.641585478,,15.77418016,49.90785704,19.9732,
874,MD02-2588-874.5,8.745,8.745,3.96858842,-0.178439881,,,,,,,21.0954,
875,MD02-2588-875.5,8.755,8.755,4.011642829,-0.191574215,,,,,21.33757962,67.50987136,20.1551,
876,MD02-2588-876.5,8.765,8.765,3.676961668,0.057079755,,,,,,,19.9897,
877,MD02-2588-877.5,8.775,8.775,3.892778577,0.007652544,,2.346797838,0.732271704,,31.02866779,98.17146127,20.384,
878,MD02-2588-878.5,8.785,8.785,3.915511131,-0.048402425,,1.97758603,0.727323659,,,,20.8365,
879,MD02-2588-879.5,8.795,8.795,4.008343312,0.222906158,,2.317371891,0.63679663,,36.7514356,116.2777004,21.0785,
880,MD02-2588-880.5,8.805,8.805,3.918999831,-0.029587083,,2.340337675,0.698214244,,,,19.579,
881,MD02-2588-881.5,8.815,8.815,3.932965435,0.020653541,,1.961771607,0.445308017,,28.30025884,89.53906058,21.3022,
882,MD02-2588-882.5,8.825,8.825,3.92945768,0.183142337,,2.207765312,0.659335296,,,,20.9474,
883,MD02-2588-883.5,8.835,8.835,3.874047094,0.052741561,,2.10140455,0.170563101,,43.25274725,136.8471708,20.6111,
884,MD02-2588-884.5,8.845,8.845,3.919966637,0.22145361,,2.037460604,0.680441459,,,,21.0262,
885,MD02-2588-885.5,8.855,8.855,3.928571845,0.013431319,,2.165269676,0.437329655,,62.54859611,197.8972195,19.863,
886,MD02-2588-886.5,8.865,8.865,3.885958549,0.025742555,,2.252908049,0.762888039,,,,21.1841,
887,MD02-2588-887.5,8.875,8.875,3.955811933,0.068897611,,2.602238309,0.525136251,,22.84820031,72.28931732,20.2941,
888,MD02-2588-888.5,8.885,8.885,3.85536611,0.017724107,,2.196950511,0.702619438,,,,19.1992,
889,MD02-2588-889.5,8.895,8.895,3.925417952,0.267132489,,1.887162458,0.124153137,,84.65955701,267.8539884,20.4766,
890,MD02-2588-890.5,8.905,8.905,3.865825541,0.232710818,,2.275043224,0.649289557,,,,20.202,
891,MD02-2588-891.5,8.915,8.915,3.69446644,0.21210482,,2.134453808,0.782775905,,9.688581315,30.65365847,20.2905,
892,MD02-2588-892.5,8.925,8.925,3.893017599,0.124268657,,,,,,,21.0037,
893,MD02-2588-893.5,8.935,8.935,,,,,,,,,20.0138,
894,MD02-2588-894.5,8.945,8.945,3.89,0.12,,2.297316618,0.785254726,,,,20.3539,
895,MD02-2588-895.5,8.955,8.955,3.69,0.18,,,,,4.854368932,15.35871584,19.966,
896,MD02-2588-896.5,8.965,8.965,3.77,0.18,,,,,,,20.5856,
897,MD02-2588-897.5,8.975,8.975,3.63,0.27,,1.906220936,0.572257167,,0.749906262,2.37262502,21.1374,
898,MD02-2588-898.5,8.985,8.985,3.58,0.24,,2.004866466,0.541886976,,,,19.9475,
899,MD02-2588-899.5,8.995,8.995,3.65,0.16,,,,,0.770712909,2.438455078,19.8966,
